id,predicted
28866.0,-0.083093785
28867.0,0.52076614
28868.0,0.0398224
28869.0,0.2000098
28871.0,0.13401538
28873.0,0.039708007
28875.0,0.36646155
28894.0,0.037767775
28897.0,0.6348669
28900.0,0.4547816
28903.0,0.065878995
28904.0,-0.026687719
28906.0,-0.028628357
28909.0,0.59235847
28913.0,0.020752355
28915.0,0.029051993
28916.0,0.47787663
28918.0,-0.069463365
28922.0,0.010509309
28929.0,0.19322611
28934.0,0.31688187
28938.0,0.12185722
28949.0,0.63512206
28952.0,0.7508336
28960.0,0.28958586
28967.0,0.17095543
28970.0,0.32882905
28971.0,-0.11563599
28981.0,-0.090301126
29005.0,0.21504733
29017.0,0.042233415
29027.0,-0.04558778
29030.0,0.4776545
29034.0,1.0910692
29055.0,0.86649275
29056.0,-0.020875776
29057.0,0.15270019
29058.0,0.684004
29060.0,0.029499866
29063.0,0.2254571
29071.0,0.20556352
29072.0,0.07137283
29074.0,-0.020667205
29076.0,-0.022640187
29083.0,0.26412833
29087.0,0.71768457
29090.0,-0.08312509
29097.0,0.031628426
29105.0,0.14110844
29109.0,0.06165491
29110.0,0.630697
29113.0,0.060997497
29114.0,-0.07177185
29115.0,-0.02819455
29120.0,-0.06522923
29136.0,0.21640164
29138.0,0.73760545
29143.0,0.6183203
29156.0,-0.011087597
29162.0,0.78940797
29165.0,0.014250437
29171.0,0.30776826
29173.0,0.041669056
29176.0,0.73392767
29179.0,0.9818573
29180.0,-0.068783745
29188.0,0.5161635
29191.0,0.22259527
29196.0,0.6193104
29201.0,0.07548499
29204.0,0.16754946
29208.0,0.09949957
29209.0,-0.07137421
29231.0,0.071550906
29238.0,0.058360487
29245.0,0.3647196
29246.0,-0.034710094
29250.0,0.4125692
29260.0,0.12017175
29263.0,0.9609617
29268.0,0.10136634
29270.0,0.7988061
29278.0,-0.0015173394
29280.0,-0.04247686
29287.0,0.31968176
29290.0,0.023922918
29291.0,0.14828782
29295.0,0.089121036
29299.0,0.062452197
29300.0,0.063353404
29304.0,1.0035781
29309.0,0.02653661
29311.0,0.557553
29314.0,0.10630798
29318.0,0.1332762
29320.0,0.059454665
29321.0,-0.008794332
29322.0,-0.002405874
29332.0,0.22763433
29334.0,0.91924363
29339.0,0.19501069
29341.0,0.42556524
29343.0,0.12717769
29346.0,0.3334806
29348.0,0.8361114
29350.0,0.6631759
29354.0,0.3197255
29357.0,0.034848522
29363.0,-0.036894567
29380.0,0.6088099
29384.0,0.21028648
29389.0,0.0077232923
29401.0,0.078909375
29411.0,0.8400996
29417.0,0.72023314
29418.0,-0.045993246
29433.0,-0.028486013
29442.0,0.22044678
29447.0,0.03998259
29448.0,0.2504618
29449.0,0.6755662
29450.0,0.19180381
29454.0,0.72575563
29459.0,0.2341625
29466.0,0.0918065
29469.0,0.582815
29472.0,0.38585347
29474.0,-0.11076969
29476.0,0.11950354
29485.0,0.013181938
29490.0,0.4346595
29498.0,0.46168533
29499.0,0.090778016
29501.0,-0.035715368
29509.0,0.8980893
29527.0,0.80611265
29530.0,0.038065955
29532.0,0.16040486
29535.0,0.90188605
29536.0,0.21135324
29540.0,1.0214006
29549.0,-0.06023892
29552.0,0.2970025
29556.0,0.4331113
29567.0,0.11551245
29568.0,0.2443517
29579.0,-0.03970222
29586.0,0.4590775
29594.0,0.7060096
29606.0,0.22438872
29607.0,-0.050336316
29610.0,-0.05780551
29614.0,-0.06629444
29616.0,0.0071763666
29624.0,0.6603741
29625.0,0.0774753
29627.0,0.71331006
29637.0,0.4924196
29654.0,-0.056032166
29664.0,-0.030599877
29666.0,0.7689307
29671.0,0.48085424
29673.0,0.10963244
29674.0,0.39924124
29678.0,0.56442064
29680.0,0.11955795
29687.0,0.50972074
29689.0,0.12016526
29690.0,0.05322631
29691.0,0.12251295
29697.0,0.21104603
29698.0,0.9606381
29701.0,0.8759425
29702.0,0.7718454
29703.0,0.7602238
29711.0,0.111826934
29712.0,0.5218069
29716.0,-0.0005334185
29720.0,0.4033186
29723.0,0.07890305
29724.0,0.012251295
29726.0,0.05380784
29727.0,0.9052504
29728.0,0.26317132
29729.0,0.85379297
29734.0,0.20668572
29735.0,0.18531118
29736.0,0.3178348
29741.0,0.46158615
29744.0,0.056799926
29745.0,0.77203155
29746.0,-0.01492517
29747.0,0.5278838
29748.0,-0.0122936405
29749.0,0.09481967
29753.0,0.32645595
29754.0,0.11791312
29757.0,-0.024396095
29758.0,0.46696526
29760.0,0.43573353
29761.0,0.014593785
29763.0,0.8613058
29764.0,0.296411
29767.0,-0.017287698
29770.0,0.4438792
29772.0,0.014568614
29773.0,0.44329277
29774.0,-0.004792245
29775.0,0.3620597
29779.0,-0.09983755
29780.0,0.7769417
29782.0,0.14555699
29785.0,0.2662807
29799.0,0.44765905
29815.0,0.13912527
29846.0,0.57806927
29848.0,0.32666817
29850.0,1.0644395
29855.0,0.21935284
29862.0,-0.013079126
29869.0,0.5632009
29872.0,0.9919499
29873.0,0.27547583
29877.0,0.0541043
29879.0,0.21226084
29880.0,0.9529311
29882.0,0.6579368
29883.0,0.15664534
29886.0,0.29005283
29888.0,0.24045244
29902.0,0.17511371
29914.0,0.4411062
29921.0,0.12292283
29923.0,0.51510215
29939.0,0.047182374
29941.0,0.52285206
29947.0,0.6913246
29957.0,0.23764002
29973.0,0.15344007
29980.0,0.16566283
29981.0,1.1147124
30002.0,0.10067021
30003.0,0.51461667
30005.0,0.19448635
30016.0,0.39689165
30017.0,-0.04383566
30023.0,-0.034452144
30044.0,0.30902666
30047.0,0.27233315
30053.0,0.08807495
30063.0,0.1340741
30070.0,0.043015786
30087.0,-0.060556173
30088.0,-0.018795723
30091.0,0.1659804
30111.0,0.4142842
30117.0,0.35319257
30135.0,0.7104215
30136.0,0.14290582
30148.0,-0.019003734
30153.0,0.010393206
30160.0,0.08803751
30161.0,0.6309695
30174.0,0.75953406
30180.0,0.3267232
30181.0,0.36755878
30195.0,0.08829755
30215.0,0.15988952
30225.0,0.58355886
30228.0,0.019986218
30229.0,0.15376596
30230.0,0.18848105
30257.0,-0.04557971
30274.0,0.51638824
30284.0,0.06349742
30295.0,0.064833045
30298.0,0.9842712
30312.0,0.93179077
30325.0,1.097664
30335.0,0.89464855
30337.0,0.024963794
30361.0,0.26221249
30363.0,0.061637923
30365.0,0.13361329
30369.0,-0.02049432
30393.0,0.37714708
30399.0,0.5776294
30404.0,0.66851765
30416.0,0.04288932
30423.0,0.16386633
30427.0,0.42480245
30452.0,0.9810779
30454.0,-0.03777382
30467.0,0.6277638
30475.0,0.17802544
30488.0,0.7036779
30490.0,0.008056731
30496.0,0.17366648
30508.0,-0.03188783
30511.0,0.3852869
30516.0,1.0600306
30519.0,0.556021
30531.0,0.8510222
30534.0,0.54228234
30543.0,0.4793799
30547.0,0.03893187
30550.0,0.6135515
30552.0,-0.0084471395
30557.0,0.18328239
30560.0,0.033710577
30566.0,0.9049151
30568.0,0.70024896
30570.0,0.14548104
30571.0,0.022383641
30575.0,0.120194905
30582.0,0.016141202
30611.0,0.6548267
30615.0,0.12005818
30620.0,-0.053721633
30629.0,0.6987435
30635.0,0.55483836
30639.0,0.20210142
30640.0,0.57704026
30652.0,0.6459414
30664.0,-0.036625348
30665.0,0.48144132
30669.0,0.9963069
30675.0,0.20536393
30686.0,0.7234758
30696.0,0.8131391
30712.0,0.81655294
30713.0,0.003027555
30716.0,0.5307856
30717.0,0.09525318
30718.0,0.5486297
30726.0,0.49692962
30738.0,-0.0028212597
30746.0,0.34042293
30755.0,0.5545048
30757.0,0.040977415
30764.0,0.49664405
30765.0,0.09253918
30797.0,0.10889912
30808.0,0.5283388
30810.0,0.54581636
30814.0,0.70126885
30832.0,0.53615654
30853.0,0.4992322
30856.0,0.53226477
30875.0,0.22196339
30876.0,0.6192698
30879.0,0.87863696
30896.0,0.55194
30898.0,0.06636911
30904.0,0.038392477
30910.0,0.66248363
30923.0,0.1304799
30926.0,0.7402448
30950.0,0.46626168
30955.0,0.3407848
30962.0,0.04061218
30968.0,0.26425722
30969.0,0.7918847
30974.0,0.25559643
30982.0,0.15511963
30995.0,0.04175038
31026.0,0.6105989
31036.0,0.16088179
31049.0,0.7405775
31069.0,-0.04630158
31070.0,1.0755019
31075.0,0.17292306
31079.0,0.24470454
31081.0,-0.03632343
31083.0,0.0583597
31085.0,0.072071694
31099.0,0.018490674
31101.0,-0.028347023
31107.0,0.05760558
31111.0,0.31301132
31121.0,0.6018652
31126.0,0.1195721
31127.0,0.43591654
31131.0,0.1435739
31139.0,0.33070952
31148.0,0.12106562
31149.0,0.21146192
31153.0,0.10591976
31164.0,0.072693504
31186.0,-0.031561527
31196.0,0.757804
31210.0,0.93196625
31211.0,0.00567468
31213.0,0.020827252
31236.0,0.59236073
31251.0,-0.015060269
31257.0,0.17831458
31275.0,0.11813641
31307.0,0.095636554
31324.0,0.003968011
31337.0,-0.03967239
31352.0,0.95343465
31353.0,0.12575845
31354.0,0.31000233
31373.0,0.03006367
31375.0,0.56625324
31383.0,0.79808825
31390.0,0.13239437
31399.0,0.022245223
31403.0,-0.016731365
31409.0,0.399468
31433.0,1.0226662
31443.0,-0.020767543
31448.0,0.8476279
31470.0,0.23730049
31478.0,0.14022933
31481.0,0.048546553
31487.0,0.6549676
31490.0,-0.007225165
31492.0,0.26776603
31494.0,0.008083209
31497.0,0.03589737
31506.0,0.12711865
31507.0,0.58933604
31508.0,0.4761665
31512.0,0.18146095
31519.0,0.34406346
31523.0,0.33409745
31535.0,0.16195144
31536.0,0.05923901
31550.0,0.622702
31552.0,0.21645376
31557.0,0.53831416
31569.0,0.17141017
31583.0,1.0647371
31596.0,0.6884621
31597.0,-0.012139285
31608.0,0.60534954
31614.0,0.26382425
31615.0,0.10480225
31628.0,0.6598728
31632.0,1.1579685
31637.0,-0.013991362
31645.0,-0.040710196
31647.0,0.5818707
31650.0,0.32168734
31652.0,0.43432763
31655.0,0.34131357
31660.0,0.67093366
31663.0,0.07838108
31665.0,0.35497048
31672.0,-0.014306549
31676.0,-0.044464596
31682.0,0.082781486
31684.0,0.9878925
31689.0,0.004123395
31690.0,1.144381
31692.0,0.11318905
31700.0,0.4936124
31720.0,0.11310799
31728.0,0.21359251
31736.0,0.14583279
31739.0,0.42744225
31740.0,0.9826871
31743.0,0.8589136
31756.0,0.048812225
31758.0,0.0947147
31770.0,0.32129645
31788.0,0.1985988
31795.0,0.017971318
31806.0,0.48046726
31818.0,0.029910572
31821.0,0.01033867
31826.0,0.025260517
31836.0,0.8274314
31838.0,0.9787551
31840.0,0.5825111
31856.0,0.6146525
31870.0,0.797183
31873.0,0.38722232
31885.0,0.000119531935
31888.0,0.81496257
31895.0,0.054254193
31897.0,0.21854627
31911.0,0.2682207
31912.0,0.7581572
31916.0,0.49623466
31937.0,0.65466475
31939.0,0.8352195
31949.0,-0.022113362
31953.0,0.011640751
31955.0,0.02880416
31956.0,0.2104722
31965.0,0.74373317
31969.0,0.74884516
31976.0,0.21998529
31993.0,0.013229462
31998.0,0.73567647
31999.0,0.45423067
32001.0,1.0852072
32003.0,1.1167597
32006.0,0.20862262
32007.0,0.27431804
32011.0,1.1070786
32031.0,0.04454991
32032.0,0.12594233
32042.0,0.71491975
32058.0,0.064190045
32067.0,0.23673666
32069.0,0.005671078
32070.0,0.15403299
32076.0,0.18730544
32081.0,0.38369802
32088.0,0.48250875
32090.0,-0.011565832
32097.0,0.30881667
32100.0,0.20578563
32105.0,-0.018512897
32118.0,0.6474286
32129.0,0.4992936
32143.0,0.5892645
32147.0,0.98706967
32153.0,0.04800185
32154.0,0.61581624
32155.0,0.8519141
32158.0,0.7142181
32163.0,0.04804335
32169.0,0.055559494
32172.0,-0.119522855
32178.0,0.04871342
32183.0,-0.026918229
32191.0,0.6781289
32205.0,0.3249865
32215.0,-0.011656504
32219.0,0.4568835
32225.0,0.67479277
32227.0,0.1814522
32228.0,0.04525317
32229.0,0.5429991
32247.0,0.15226565
32257.0,-0.030948514
32264.0,0.18806282
32270.0,0.8369725
32273.0,0.82686126
32276.0,0.65442514
32278.0,0.32696468
32279.0,0.06746409
32286.0,0.15817855
32292.0,0.53345513
32297.0,0.12461405
32302.0,0.44524422
32304.0,0.7495289
32329.0,-0.07074723
32340.0,0.080237485
32345.0,0.52228534
32346.0,0.029220322
32350.0,0.08780208
32353.0,0.41888693
32365.0,0.035101686
32366.0,0.11371687
32371.0,0.58660936
32378.0,0.91873974
32385.0,0.502352
32399.0,0.49110106
32405.0,0.36655974
32414.0,0.2830638
32416.0,0.18374169
32426.0,0.3179402
32428.0,0.8705995
32435.0,0.22261928
32438.0,0.6623281
32441.0,-0.008566668
32443.0,1.0473045
32472.0,0.0039178478
32484.0,0.64224374
32485.0,0.568806
32486.0,0.036359817
32495.0,0.6255075
32504.0,0.61239
32514.0,0.59426016
32515.0,0.06451036
32519.0,0.5653589
32523.0,0.3081372
32531.0,0.17441985
32552.0,0.84366435
32554.0,0.08765059
32572.0,0.5774195
32591.0,0.35167763
32612.0,0.48541534
32616.0,0.28860778
32632.0,0.038492557
32640.0,-0.022468135
32647.0,-0.007366822
32650.0,1.0856266
32651.0,0.39137238
32655.0,0.053455975
32672.0,0.031955972
32676.0,0.24919367
32678.0,0.47924745
32680.0,0.34663728
32704.0,1.0537183
32730.0,0.20565118
32732.0,0.17149143
32753.0,0.70927835
32754.0,-0.029053375
32778.0,0.11253828
32780.0,0.15776062
32788.0,0.6306714
32794.0,0.510042
32801.0,0.41487247
32803.0,0.55372816
32809.0,0.08804216
32850.0,0.040565476
32868.0,0.49224943
32871.0,0.08940218
32874.0,0.13730407
32881.0,0.11043629
32883.0,0.7240373
32887.0,0.09736591
32895.0,0.4954586
32899.0,0.40558532
32909.0,0.5188488
32920.0,-0.046716098
32921.0,0.9129747
32922.0,0.129758
32926.0,0.17199107
32927.0,0.052378424
32938.0,0.008644539
32944.0,-0.059870824
32954.0,0.2834018
32988.0,0.38745588
32991.0,0.056655616
32993.0,0.14662984
32997.0,0.0647766
32998.0,0.60270315
33000.0,0.033908594
33004.0,0.36886328
33011.0,0.28603968
33016.0,0.53650564
33019.0,1.0738498
33021.0,-0.007115432
33024.0,0.8881054
33028.0,0.47211227
33029.0,0.056405976
33041.0,0.30481803
33043.0,-0.027199889
33044.0,0.54436487
33052.0,-0.017094173
33065.0,1.1143637
33076.0,0.51482064
33077.0,0.18101026
33093.0,-0.02542528
33096.0,0.5046301
33109.0,0.060853686
33118.0,0.07696344
33144.0,0.79686093
33145.0,0.24346876
33152.0,-0.024835676
33171.0,0.08403657
33181.0,-0.016595494
33195.0,0.84958154
33205.0,-0.009574791
33221.0,0.09076499
33228.0,0.21140209
33230.0,0.19298834
33233.0,-0.008561784
33237.0,0.011812133
33239.0,0.34414515
33281.0,0.81994486
33286.0,0.43435842
33289.0,0.036470782
33293.0,0.52466995
33298.0,0.6663027
33299.0,0.9658054
33305.0,0.18366168
33315.0,0.08746923
33316.0,0.39847982
33325.0,0.12497185
33328.0,0.016219882
33341.0,0.83184123
33342.0,0.10064426
33344.0,-0.021435212
33353.0,0.00032485166
33366.0,0.13536477
33383.0,0.024856986
33391.0,0.23252523
33401.0,0.8730572
33414.0,0.6514293
33418.0,0.5999139
33421.0,0.23997982
33430.0,0.29245633
33452.0,0.09549322
33456.0,0.2584742
33464.0,0.060708925
33470.0,0.715076
33473.0,0.11409588
33475.0,0.18124527
33481.0,0.036904294
33483.0,0.34188026
33492.0,0.13421087
33493.0,-0.0792074
33496.0,-0.02027822
33501.0,0.278786
33503.0,0.1308087
33505.0,0.004083864
33528.0,-0.003853735
33529.0,0.924887
33536.0,0.9983699
33537.0,0.7881145
33540.0,0.298684
33550.0,0.41679817
33555.0,0.3618263
33583.0,0.12574674
33584.0,0.9976244
33586.0,-0.0131872995
33588.0,0.1271466
33617.0,-0.015123046
33618.0,0.30400535
33620.0,0.8873532
33625.0,0.035628643
33633.0,0.67121327
33646.0,0.80630875
33657.0,-0.022396034
33662.0,0.5116556
33664.0,0.71099234
33691.0,0.32321954
33692.0,0.23286015
33696.0,0.36147663
33705.0,0.3628704
33709.0,-0.042567894
33710.0,0.49915832
33716.0,0.043325134
33727.0,0.02737169
33728.0,-0.0657952
33735.0,-0.0087489365
33736.0,0.26713318
33740.0,0.17381328
33741.0,0.67814547
33745.0,0.0842516
33749.0,0.10631335
33753.0,0.2675288
33755.0,0.5338266
33782.0,0.14608304
33786.0,0.07456107
33791.0,0.3111449
33802.0,0.36662826
33804.0,0.7135577
33806.0,0.9790611
33813.0,0.78763896
33817.0,0.55835325
33820.0,0.63176924
33821.0,-0.018260319
33837.0,0.9166412
33842.0,0.35956708
33846.0,-0.059766546
33854.0,0.87267643
33859.0,0.4340959
33869.0,0.22887807
33875.0,0.65392673
33888.0,0.39213702
33890.0,0.7674659
33894.0,0.08669325
33900.0,0.07090583
33904.0,0.072693914
33909.0,0.16507994
33915.0,0.35447592
33922.0,0.19386706
33938.0,0.12340432
33947.0,0.23132247
33953.0,0.45179322
33956.0,0.64209527
33974.0,0.07468789
33976.0,0.30507272
33985.0,0.07660357
33997.0,0.12556161
34012.0,-0.069275506
34019.0,0.15294302
34024.0,0.07054858
34030.0,0.11129107
34041.0,0.062063728
34043.0,0.5299014
34048.0,0.48213783
34061.0,0.44303462
34064.0,0.024413904
34067.0,0.627925
34069.0,1.0913931
34090.0,0.54837316
34097.0,0.75423735
34100.0,0.027265396
34111.0,0.054565843
34116.0,0.025129618
34119.0,-0.11402863
34127.0,-0.023188401
34132.0,0.7235337
34138.0,0.3139071
34139.0,0.10147298
34145.0,0.009712451
34148.0,0.78055435
34149.0,0.6336135
34156.0,0.34663
34172.0,0.5359837
34177.0,0.9720028
34183.0,0.35536757
34189.0,0.5162257
34192.0,0.6965852
34194.0,0.33380973
34197.0,0.072916426
34203.0,-0.0729156
34223.0,0.103833616
34237.0,0.18215403
34263.0,0.24831551
34270.0,0.2837799
34287.0,0.06316082
34288.0,0.21663205
34294.0,0.019816898
34297.0,0.53232265
34329.0,0.08789851
34331.0,0.12501897
34335.0,0.68336004
34349.0,0.43710274
34351.0,0.32516494
34355.0,0.27726552
34373.0,0.02490767
34376.0,0.06881718
34378.0,0.08016464
34384.0,0.085693836
34388.0,0.84746593
34392.0,0.12828927
34394.0,0.601253
34400.0,0.5833831
34414.0,0.34464988
34427.0,0.47905827
34431.0,0.9770957
34432.0,0.33871794
34433.0,0.08797719
34443.0,0.9204679
34450.0,0.07575206
34452.0,0.35666087
34475.0,0.014740232
34478.0,-0.03639226
34481.0,0.07915311
34493.0,0.020019546
34514.0,-0.01735588
34526.0,0.43119618
34548.0,0.044837985
34556.0,0.22919655
34564.0,0.8714413
34575.0,0.0740769
34613.0,-0.0106678065
34616.0,0.0136483675
34629.0,0.8959831
34630.0,0.06803758
34639.0,0.14686055
34655.0,0.6359016
34656.0,0.39406416
34664.0,0.235154
34670.0,-0.0011998268
34677.0,0.30582002
34678.0,0.10263553
34680.0,0.039046895
34681.0,0.036335148
34692.0,0.110345244
34695.0,1.00609
34706.0,0.5518238
34711.0,0.49094802
34730.0,0.004516566
34731.0,0.1460934
34741.0,0.18844493
34756.0,0.42174074
34769.0,-0.032030523
34787.0,0.20476377
34800.0,0.29474843
34804.0,-0.025295408
34817.0,0.11666194
34845.0,0.21341197
34847.0,0.66647226
34882.0,0.13095407
34891.0,0.013427192
34945.0,0.035783812
34953.0,-0.0040534106
34979.0,-0.019351408
34986.0,0.0753414
34989.0,0.008454345
35012.0,0.4379544
35015.0,0.33177507
35021.0,0.16917603
35024.0,0.5569633
35030.0,0.18556331
35036.0,0.080592684
35047.0,0.7261063
35050.0,0.22967187
35059.0,0.88136053
35067.0,0.1917402
35069.0,0.17030238
35071.0,0.14440635
35085.0,0.19389698
35090.0,0.15723957
35091.0,1.1071435
35092.0,0.35606316
35104.0,0.14424612
35110.0,-0.042347066
35134.0,0.19699855
35138.0,0.46371898
35142.0,0.22332773
35146.0,0.054915577
35152.0,0.5942859
35158.0,0.6516616
35180.0,0.49879152
35189.0,-0.012890468
35193.0,0.2034342
35205.0,0.39518788
35209.0,0.0678036
35218.0,0.0009823173
35221.0,0.05123377
35223.0,0.043069094
35226.0,-0.027320676
35234.0,0.1670884
35243.0,0.4483324
35248.0,-0.002405012
35255.0,0.09361591
35270.0,-0.0009360707
35271.0,0.0663879
35272.0,0.010343459
35273.0,0.5453277
35276.0,0.09959871
35281.0,0.50156343
35284.0,0.049831294
35285.0,0.009558867
35299.0,0.01125868
3.0,0.1348518
5.0,-0.016362816
9.0,0.105170265
12.0,-0.018088568
13.0,0.18276152
18.0,0.20548813
21.0,0.5180014
23.0,0.14321986
24.0,0.5066666
25.0,0.23221292
27.0,0.3077864
29.0,0.48773292
31.0,0.50782937
32.0,0.08214145
34.0,0.23750645
35.0,0.12356716
36.0,-0.03892505
37.0,0.12619478
38.0,0.49227208
40.0,0.15553834
41.0,0.10573361
47.0,0.56621295
48.0,0.03924211
49.0,0.19657288
52.0,0.03376119
54.0,0.06510689
55.0,-0.009482797
56.0,0.03909139
58.0,0.037802543
59.0,0.10023418
60.0,0.029053345
63.0,0.008360689
64.0,0.06861993
67.0,0.5313248
68.0,0.23255831
73.0,0.2166145
75.0,0.094528854
76.0,0.29487157
78.0,0.022301301
80.0,0.12336397
82.0,0.6432789
83.0,0.9799974
88.0,0.17035869
91.0,0.24936453
92.0,0.81097317
93.0,0.2811016
96.0,0.029055143
100.0,0.08741094
101.0,0.22716784
103.0,0.1267419
104.0,0.14386523
107.0,0.013946019
108.0,0.1569575
109.0,0.14380604
110.0,0.1869093
111.0,0.16216095
112.0,0.29582867
113.0,0.66389436
114.0,-0.026913539
121.0,0.1424554
124.0,0.13669491
128.0,0.75974756
134.0,0.025295826
136.0,0.027842788
137.0,0.0024505062
138.0,-0.04024225
140.0,0.49607944
141.0,0.044469006
144.0,0.1676439
148.0,0.59464693
150.0,0.1440871
152.0,0.10673999
155.0,0.14717837
158.0,0.12368692
162.0,0.056541886
164.0,0.03633158
165.0,-0.016610302
166.0,0.20605752
168.0,0.08850488
173.0,0.07302128
175.0,0.06914956
176.0,0.032582305
179.0,0.22336006
183.0,0.20359921
184.0,0.046182297
186.0,0.03332625
189.0,0.039082564
190.0,0.1273261
192.0,0.21181478
195.0,0.19795948
200.0,0.038883492
204.0,0.24161263
208.0,0.5621791
209.0,0.09120448
210.0,-0.052540693
217.0,0.13355313
223.0,-0.012688796
228.0,0.014782895
231.0,0.10382125
233.0,0.1334723
234.0,0.15828955
237.0,0.031803012
240.0,0.026617734
243.0,0.206612
246.0,-0.040084384
250.0,0.2531826
252.0,0.0755362
257.0,0.07539323
258.0,0.008487644
259.0,-0.009641786
260.0,0.11045346
263.0,0.18251982
264.0,0.12031478
265.0,0.08441528
270.0,0.19900416
275.0,-0.052086283
276.0,-0.021866493
280.0,0.5481249
282.0,-0.010998958
283.0,-0.01855777
285.0,0.0054055853
287.0,0.041051045
288.0,0.1621992
289.0,0.06595147
292.0,0.10672707
293.0,0.19088076
295.0,0.838975
297.0,0.053935222
299.0,-0.0084239645
301.0,0.15026076
302.0,0.049698304
303.0,0.06213476
304.0,0.54169476
305.0,0.06576764
306.0,0.047101688
311.0,0.012377535
312.0,0.4313843
315.0,0.08184516
318.0,-0.024767844
319.0,0.10790924
322.0,0.8990461
323.0,-0.022241842
325.0,0.04552274
328.0,0.046850167
331.0,0.20164031
332.0,0.0053475397
333.0,-0.01301399
334.0,0.013271481
335.0,0.3596806
336.0,0.09012342
338.0,0.077017374
342.0,0.39942592
346.0,0.051654145
348.0,0.13369988
349.0,0.03573189
350.0,0.12685944
353.0,0.20668764
354.0,0.084742814
359.0,0.052160483
360.0,-0.004355277
361.0,0.50258124
362.0,0.13196729
363.0,0.1066952
364.0,0.42747146
367.0,0.04884269
369.0,0.31889403
370.0,0.074071825
374.0,0.017194886
375.0,0.01581952
377.0,-0.0056689894
378.0,0.17873804
382.0,0.030282296
384.0,0.12136783
385.0,0.0006956865
386.0,0.03429319
387.0,-0.04034042
392.0,0.023577107
393.0,0.034614667
395.0,0.0974961
396.0,0.095950946
397.0,0.594982
398.0,0.12138437
400.0,0.09433882
401.0,0.048976004
402.0,0.076761976
405.0,0.06750178
407.0,0.40128678
414.0,0.30069804
419.0,-0.015322612
421.0,0.73977196
423.0,0.07852221
425.0,0.06652078
430.0,0.18782952
434.0,0.5846304
437.0,0.24006544
439.0,0.7685367
445.0,0.96799266
449.0,0.077195905
450.0,-0.018725721
452.0,0.06094341
455.0,0.6635965
456.0,0.092770055
458.0,0.09599604
459.0,-0.044411574
461.0,0.038903933
465.0,0.081976965
469.0,0.043681804
470.0,0.29388478
473.0,0.10254941
474.0,0.04952748
476.0,0.080033
480.0,0.08670498
481.0,0.06872059
483.0,0.74736315
484.0,0.6390525
486.0,1.1824086
487.0,0.066172875
489.0,0.19973508
490.0,0.42668632
491.0,0.12687266
492.0,0.09080553
493.0,0.059958372
499.0,0.24063855
503.0,0.15654232
504.0,0.1472848
506.0,0.11109344
507.0,0.89564306
508.0,-0.046820756
509.0,0.021920672
514.0,0.09654097
523.0,0.24882084
525.0,-0.039323952
526.0,0.1564546
527.0,0.037950087
531.0,-0.042636834
532.0,0.014873891
534.0,1.040435
540.0,0.2353258
542.0,0.104175806
543.0,0.3537605
545.0,0.09866305
546.0,0.18541878
553.0,0.06867697
554.0,0.2315005
555.0,0.0010654493
556.0,0.030774087
558.0,0.07211982
559.0,0.37245587
566.0,0.09224344
571.0,0.1268665
573.0,0.038131088
575.0,0.09122289
577.0,0.037365578
582.0,0.0077614514
584.0,0.030450244
586.0,0.05930303
589.0,0.14879195
592.0,0.052783724
593.0,0.57305604
596.0,0.099018164
598.0,0.07374502
599.0,0.25600177
600.0,0.043650027
601.0,0.19612387
602.0,0.15974663
605.0,0.06072204
606.0,0.6071132
607.0,0.7086691
608.0,0.19490972
613.0,-0.05295532
615.0,0.053979702
616.0,0.11795223
617.0,0.046402976
618.0,0.69767755
619.0,0.23362882
620.0,0.04578927
623.0,-0.014709405
625.0,-0.0009204396
626.0,0.060194906
627.0,0.015358178
628.0,0.029359724
629.0,0.16554031
630.0,0.29617363
631.0,0.028481152
632.0,0.047758646
638.0,-0.020214722
641.0,0.09269794
642.0,0.57249266
646.0,-0.07493377
648.0,-0.044442404
650.0,0.10478377
655.0,0.09219002
657.0,-0.008020126
659.0,0.037911855
661.0,-0.011061809
663.0,0.26065555
666.0,0.034412805
668.0,0.10458696
671.0,0.41680717
672.0,0.1484142
678.0,0.13663132
683.0,0.0935941
686.0,0.5546979
689.0,1.108522
691.0,0.06986977
692.0,0.33138508
694.0,-0.002251599
697.0,1.0362452
698.0,0.037223235
702.0,0.19960302
706.0,0.02959105
707.0,0.0043597044
712.0,0.089624636
714.0,0.23839754
716.0,0.2148584
719.0,0.5745275
720.0,0.08220131
723.0,1.0530509
725.0,0.57847697
726.0,-0.020755827
727.0,0.2177409
730.0,0.106840365
732.0,0.12405764
733.0,0.008825524
736.0,0.42575252
742.0,0.23622142
743.0,0.09661962
745.0,0.57844055
746.0,0.02769543
749.0,0.110109255
750.0,0.11879069
752.0,0.03836981
753.0,0.4318611
754.0,0.5071504
758.0,0.043738406
763.0,0.9320192
774.0,0.09960714
778.0,-0.04615052
781.0,0.40630293
784.0,0.11684706
786.0,0.08459926
787.0,0.15803106
788.0,0.02639906
792.0,0.09628442
795.0,0.13173887
801.0,0.11115137
803.0,0.18979849
806.0,0.05122831
810.0,0.16929811
813.0,0.0030574827
815.0,0.7637642
817.0,0.55531406
823.0,0.032458223
824.0,1.0119793
825.0,0.18836917
826.0,-0.025703508
827.0,0.2023362
830.0,0.5646105
833.0,-0.022725508
835.0,0.12739071
837.0,0.07675315
