id,predicted_knn
22391.0,0.0
22398.0,0.0
22399.0,0.2
22400.0,0.6
22402.0,0.0
22403.0,0.0
22404.0,0.0
22405.0,0.0
22408.0,0.2
22412.0,0.4
22432.0,0.6
22433.0,0.0
22442.0,0.0
22448.0,0.0
22465.0,0.0
22468.0,0.0
22469.0,0.0
22473.0,0.2
22474.0,0.0
22477.0,0.2
22482.0,1.0
22483.0,0.0
22490.0,0.6
22491.0,0.0
22493.0,0.0
22496.0,0.0
22498.0,0.2
22500.0,0.0
22504.0,0.2
22510.0,0.8
22511.0,0.4
22515.0,0.4
22516.0,0.0
22526.0,0.2
22528.0,0.0
22539.0,0.0
22546.0,0.2
22547.0,0.0
22548.0,0.0
22550.0,0.2
22553.0,0.0
22556.0,0.0
22558.0,0.6
22561.0,0.6
22577.0,0.0
22586.0,0.0
22590.0,0.6
22591.0,0.0
22593.0,0.0
22606.0,0.2
22609.0,0.4
22616.0,0.0
22617.0,0.4
22619.0,0.4
22621.0,0.4
22624.0,0.0
22625.0,1.0
22641.0,0.4
22649.0,0.8
22655.0,0.0
22660.0,0.0
22666.0,0.2
22667.0,0.2
22673.0,0.2
22678.0,0.0
22679.0,0.6
22680.0,0.0
22695.0,0.2
22706.0,0.8
22711.0,0.2
22722.0,0.2
22725.0,0.0
22726.0,0.2
22731.0,0.0
22736.0,0.4
22737.0,0.4
22738.0,0.2
22745.0,0.4
22748.0,0.6
22752.0,0.0
22770.0,0.0
22773.0,0.0
22784.0,0.2
22785.0,0.0
22787.0,0.0
22793.0,0.0
22794.0,0.4
22795.0,0.6
22796.0,0.4
22800.0,0.0
22803.0,0.2
22812.0,0.0
22814.0,0.2
22816.0,0.0
22817.0,0.2
22823.0,0.2
22825.0,0.6
22835.0,0.6
22842.0,0.0
22846.0,0.0
22848.0,0.0
22854.0,0.0
22856.0,0.6
22861.0,0.0
22862.0,0.0
22864.0,0.0
22866.0,0.2
22881.0,0.6
22884.0,0.0
22893.0,0.2
22896.0,0.0
22902.0,0.4
22903.0,0.0
22904.0,0.8
22907.0,0.2
22909.0,0.0
22910.0,0.0
22911.0,0.0
22915.0,0.0
22919.0,0.4
22926.0,0.0
22938.0,0.0
22944.0,0.2
22950.0,0.0
22952.0,0.0
22954.0,0.2
22961.0,0.4
22967.0,0.0
22968.0,0.0
22971.0,0.0
22975.0,0.4
22976.0,0.4
22979.0,0.0
22985.0,0.2
22986.0,0.2
22991.0,0.0
22995.0,0.0
22996.0,0.4
22999.0,0.0
23004.0,0.0
23012.0,0.0
23019.0,0.6
23023.0,0.0
23026.0,0.8
23028.0,0.0
23030.0,0.4
23032.0,0.2
23033.0,0.4
23037.0,0.0
23039.0,0.2
23040.0,0.2
23045.0,0.0
23050.0,0.2
23057.0,0.0
23065.0,0.0
23074.0,0.8
23075.0,0.6
23078.0,0.0
23079.0,0.2
23097.0,0.0
23101.0,0.0
23106.0,0.2
23107.0,0.2
23109.0,0.2
23111.0,0.0
23116.0,0.4
23117.0,0.0
23121.0,0.0
23123.0,0.0
23124.0,0.0
23128.0,0.6
23129.0,0.2
23131.0,0.2
23138.0,0.0
23142.0,0.4
23143.0,0.0
23153.0,0.2
23155.0,0.2
23156.0,0.0
23157.0,0.4
23170.0,0.0
23178.0,1.0
23181.0,0.0
23184.0,0.8
23198.0,0.2
23199.0,0.2
23200.0,0.2
23207.0,0.2
23212.0,0.0
23213.0,0.8
23214.0,0.2
23224.0,0.6
23225.0,1.0
23231.0,0.0
23236.0,0.0
23238.0,0.0
23245.0,0.2
23253.0,0.2
23256.0,0.0
23264.0,0.2
23265.0,0.2
23269.0,0.2
23270.0,0.6
23272.0,0.0
23275.0,0.0
23282.0,0.2
23287.0,0.0
23292.0,0.6
23293.0,0.6
23296.0,0.0
23301.0,0.0
23307.0,0.0
23316.0,0.4
23318.0,0.0
23323.0,0.4
23326.0,0.2
23333.0,0.2
23336.0,0.0
23338.0,0.2
23348.0,0.0
23352.0,0.2
23359.0,0.0
23364.0,0.0
23371.0,0.0
23376.0,0.0
23378.0,0.6
23379.0,0.0
23381.0,0.2
23387.0,0.2
23391.0,0.0
23393.0,0.2
23394.0,0.2
23398.0,0.0
23403.0,0.2
23404.0,0.0
23405.0,0.0
23411.0,0.2
23426.0,0.2
23428.0,0.2
23433.0,0.0
23436.0,0.4
23448.0,0.6
23449.0,0.0
23451.0,0.0
23457.0,0.0
23462.0,0.0
23466.0,0.0
23479.0,0.2
23484.0,0.6
23485.0,0.0
23487.0,0.6
23488.0,0.2
23493.0,0.0
23497.0,0.0
23501.0,0.0
23507.0,0.0
23511.0,0.0
23512.0,0.0
23516.0,0.4
23523.0,0.0
23528.0,0.4
23531.0,0.0
23534.0,0.0
23538.0,0.0
23542.0,0.2
23543.0,0.0
23547.0,0.8
23551.0,1.0
23552.0,0.0
23554.0,0.2
23562.0,0.0
23563.0,0.0
23568.0,0.4
23576.0,0.8
23577.0,0.0
23579.0,0.4
23591.0,0.2
23593.0,0.4
23595.0,0.6
23600.0,0.2
23601.0,0.4
23620.0,0.2
23621.0,0.2
23623.0,0.0
23624.0,0.0
23628.0,0.0
23630.0,0.4
23637.0,0.0
23639.0,0.0
23641.0,0.2
23642.0,0.0
23647.0,0.2
23655.0,0.0
23660.0,0.2
23664.0,0.0
23674.0,0.0
23675.0,0.0
23679.0,0.8
23682.0,0.0
23684.0,0.0
23687.0,0.0
23694.0,0.0
23695.0,0.0
23696.0,0.0
23697.0,0.0
23704.0,0.0
23706.0,1.0
23714.0,0.2
23725.0,0.2
23727.0,0.2
23731.0,1.0
23735.0,0.0
23736.0,0.2
23738.0,0.0
23740.0,0.2
23744.0,0.0
23746.0,1.0
23750.0,0.0
23751.0,0.0
23753.0,1.0
23754.0,0.6
23767.0,0.0
23774.0,0.8
23776.0,0.2
23777.0,0.0
23780.0,0.4
23782.0,0.4
23785.0,0.0
23789.0,0.2
23790.0,0.0
23795.0,0.0
23796.0,0.0
23799.0,0.0
23800.0,0.4
23801.0,0.2
23805.0,0.0
23806.0,0.0
23808.0,0.2
23811.0,0.4
23814.0,0.4
23815.0,0.8
23820.0,0.0
23823.0,0.4
23825.0,0.4
23829.0,0.4
23834.0,0.0
23836.0,0.0
23846.0,0.0
23848.0,0.0
23855.0,0.0
23860.0,0.0
23863.0,0.2
23866.0,0.0
23877.0,0.0
23879.0,0.0
23886.0,0.6
23888.0,0.6
23891.0,0.0
23894.0,0.0
23912.0,0.4
23913.0,0.2
23914.0,0.0
23925.0,0.0
23932.0,0.2
23933.0,0.0
23938.0,0.0
23952.0,0.0
23955.0,0.6
23959.0,0.0
23960.0,0.2
23961.0,0.0
23963.0,0.0
23970.0,0.2
23974.0,0.0
23975.0,0.0
23982.0,0.4
23984.0,0.2
23986.0,0.6
23990.0,0.4
23993.0,0.8
23995.0,0.0
23997.0,0.0
24003.0,0.0
24008.0,0.2
24009.0,0.6
24010.0,0.0
24013.0,0.2
24016.0,0.2
24021.0,0.2
24022.0,0.0
24028.0,0.8
24029.0,0.2
24031.0,0.0
24034.0,0.6
24036.0,0.4
24041.0,0.6
24042.0,0.4
24046.0,0.6
24048.0,0.6
24054.0,0.0
24058.0,0.2
24060.0,0.0
24062.0,0.4
24064.0,0.4
24070.0,0.0
24074.0,0.6
24078.0,0.0
24079.0,1.0
24081.0,0.2
24082.0,0.2
24083.0,0.4
24087.0,0.0
24088.0,0.0
24094.0,0.0
24096.0,0.0
24100.0,0.2
24106.0,0.2
24112.0,0.0
24113.0,0.4
24114.0,0.0
24117.0,0.0
24122.0,0.0
24135.0,0.0
24143.0,0.2
24145.0,0.4
24147.0,0.0
24149.0,0.4
24152.0,0.0
24154.0,0.0
24160.0,0.6
24167.0,1.0
24168.0,0.2
24171.0,0.0
24174.0,0.0
24176.0,0.8
24184.0,0.0
24193.0,0.0
24194.0,0.0
24195.0,0.0
24209.0,0.2
24210.0,0.0
24218.0,0.6
24225.0,0.0
24227.0,0.0
24241.0,0.4
24252.0,0.0
24253.0,0.0
24263.0,0.0
24264.0,0.0
24265.0,0.0
24272.0,0.2
24273.0,0.4
24279.0,0.6
24282.0,0.0
24285.0,0.4
24295.0,0.0
24308.0,0.0
24311.0,0.4
24313.0,0.4
24321.0,0.0
24324.0,0.2
24329.0,0.0
24331.0,0.0
24335.0,0.2
24337.0,0.0
24339.0,0.6
24340.0,0.0
24342.0,0.2
24343.0,0.8
24344.0,0.0
24345.0,0.0
24349.0,0.4
24351.0,0.0
24352.0,0.6
24358.0,0.4
24359.0,0.0
24363.0,1.0
24365.0,0.0
24368.0,0.2
24373.0,0.0
24375.0,0.0
24379.0,0.0
24392.0,0.2
24393.0,0.0
24401.0,0.2
24407.0,0.2
24409.0,0.4
24411.0,0.6
24412.0,0.0
24419.0,0.6
24421.0,0.0
24425.0,0.0
24427.0,0.2
24432.0,0.2
24434.0,0.0
24436.0,0.6
24437.0,0.2
24440.0,0.0
24441.0,0.2
24451.0,0.2
24456.0,0.0
24460.0,0.8
24461.0,0.4
24462.0,0.4
24463.0,0.4
24469.0,0.2
24472.0,0.6
24475.0,0.0
24485.0,0.6
24493.0,0.2
24501.0,0.0
24507.0,0.0
24513.0,0.0
24517.0,0.0
24521.0,0.4
24523.0,0.0
24524.0,0.0
24526.0,0.4
24529.0,0.0
24530.0,0.0
24539.0,0.0
24545.0,0.0
24558.0,0.0
24559.0,0.0
24566.0,0.0
24568.0,0.0
24569.0,0.0
24572.0,0.0
24579.0,0.0
24582.0,0.2
24585.0,0.0
24587.0,0.0
24588.0,0.2
24598.0,0.2
24599.0,0.4
24603.0,0.2
24609.0,0.8
24628.0,0.0
24629.0,0.0
24634.0,0.4
24654.0,0.6
24659.0,0.6
24663.0,0.0
24666.0,0.8
24667.0,0.0
24668.0,0.8
24675.0,0.0
24680.0,0.0
24684.0,0.2
24688.0,0.4
24690.0,0.0
24694.0,0.2
24696.0,0.8
24699.0,0.4
24701.0,0.0
24703.0,0.0
24705.0,0.2
24707.0,0.8
24709.0,0.2
24716.0,0.0
24721.0,0.4
24730.0,0.0
24731.0,0.0
24737.0,0.4
24739.0,0.0
24755.0,0.2
24759.0,0.0
24760.0,0.0
24771.0,0.0
24779.0,0.2
24781.0,0.0
24790.0,0.6
24806.0,0.4
24807.0,0.0
24809.0,0.6
24810.0,0.2
24813.0,0.0
24819.0,0.2
24821.0,0.0
24822.0,0.0
24828.0,0.0
24830.0,0.2
24831.0,0.0
24843.0,0.0
24850.0,0.0
24851.0,0.0
24857.0,0.0
24864.0,0.0
24867.0,0.0
24869.0,0.4
24875.0,0.4
24880.0,0.2
24883.0,0.0
24888.0,0.0
24891.0,0.2
24894.0,0.0
24896.0,0.0
24905.0,0.2
24909.0,0.0
24910.0,1.0
24916.0,0.0
24926.0,0.8
24929.0,0.2
24931.0,0.0
24939.0,0.0
24942.0,0.0
24946.0,0.8
24947.0,1.0
24954.0,0.0
24957.0,0.0
24959.0,0.0
24963.0,0.4
24967.0,0.0
24968.0,0.4
24971.0,0.2
24972.0,0.2
24975.0,0.0
24982.0,0.0
24996.0,0.0
24997.0,0.6
24999.0,0.2
25001.0,0.0
25004.0,0.0
25007.0,0.0
25012.0,0.2
25013.0,0.2
25020.0,0.0
25021.0,0.4
25029.0,0.0
25033.0,0.0
25049.0,0.2
25052.0,0.0
25055.0,0.0
25058.0,1.0
25064.0,0.4
25071.0,0.0
25073.0,0.0
25091.0,0.2
25096.0,0.2
25103.0,0.2
25104.0,0.2
25105.0,0.8
25107.0,1.0
25114.0,0.0
25116.0,0.2
25117.0,0.2
25119.0,0.2
25120.0,0.8
25123.0,0.4
25124.0,0.0
25126.0,0.0
25129.0,0.0
25130.0,0.8
25133.0,0.2
25138.0,0.0
25139.0,0.4
25146.0,0.0
25152.0,0.0
25171.0,0.0
25172.0,0.2
25178.0,0.0
25186.0,0.0
25187.0,0.4
25189.0,0.0
25195.0,0.6
25197.0,0.2
25204.0,0.0
25206.0,0.2
25212.0,0.0
25215.0,0.4
25218.0,0.4
25223.0,0.6
25233.0,0.2
25236.0,0.0
25240.0,0.2
25241.0,0.0
25246.0,0.0
25247.0,0.0
25249.0,0.2
25253.0,0.2
25254.0,0.4
25256.0,0.0
25262.0,0.0
25266.0,0.2
25274.0,1.0
25275.0,0.2
25276.0,0.2
25278.0,0.4
25280.0,0.8
25282.0,0.2
25292.0,0.4
25296.0,0.6
25297.0,0.0
25305.0,0.0
25307.0,0.0
25312.0,0.0
25313.0,0.4
25314.0,0.2
25317.0,0.2
25331.0,0.6
25333.0,0.0
25341.0,0.0
25345.0,0.4
25352.0,0.4
25353.0,0.0
25356.0,0.0
25361.0,0.0
25372.0,0.0
25373.0,0.6
25378.0,0.6
25382.0,0.0
25401.0,0.6
25421.0,0.2
25428.0,0.2
25429.0,0.2
25433.0,0.2
25434.0,0.0
25440.0,0.0
25451.0,0.2
25459.0,0.2
25460.0,0.2
25464.0,0.0
25467.0,0.2
25469.0,0.0
25478.0,0.2
25480.0,0.2
25483.0,0.2
25485.0,0.0
25490.0,1.0
25491.0,0.0
25492.0,0.4
25501.0,0.0
25503.0,0.6
25508.0,0.4
25510.0,0.0
25511.0,0.4
25517.0,0.0
25520.0,0.0
25521.0,0.0
25533.0,0.0
25536.0,0.2
25537.0,0.0
25543.0,0.6
25545.0,0.0
25553.0,0.0
25559.0,0.0
25563.0,0.0
25567.0,0.2
25568.0,0.0
25569.0,0.0
25574.0,0.0
25576.0,0.8
25579.0,0.4
25582.0,0.6
25583.0,0.0
25584.0,0.2
25586.0,0.2
25588.0,0.0
25593.0,0.2
25596.0,0.4
25597.0,0.2
25607.0,0.4
25612.0,0.0
25617.0,0.0
25618.0,0.0
25622.0,0.0
25627.0,0.0
25631.0,0.0
25633.0,0.0
25634.0,0.0
25635.0,1.0
25639.0,0.2
25646.0,0.0
25660.0,0.0
25663.0,0.0
25667.0,0.0
25671.0,0.4
25674.0,0.6
25681.0,0.0
25682.0,0.0
25683.0,0.0
25685.0,0.0
25691.0,0.0
25693.0,0.8
25697.0,0.0
25699.0,0.2
25705.0,0.2
25718.0,0.0
25723.0,0.2
25744.0,0.0
25751.0,0.6
25752.0,0.0
25757.0,0.0
25758.0,0.0
25770.0,0.6
25771.0,0.0
25775.0,0.0
25777.0,0.2
25778.0,0.2
25779.0,0.0
25781.0,0.2
25784.0,0.2
25785.0,0.0
25786.0,0.8
25791.0,0.4
25795.0,0.4
25798.0,0.0
25808.0,0.2
25809.0,1.0
25813.0,0.2
25817.0,0.0
25825.0,0.0
25828.0,0.0
25829.0,0.0
25834.0,0.2
25835.0,0.2
25840.0,0.6
25841.0,0.8
25844.0,0.0
25846.0,0.6
25852.0,0.0
25854.0,0.4
25858.0,0.2
25861.0,0.4
25863.0,0.8
25865.0,0.0
25866.0,0.6
25874.0,0.0
25875.0,0.4
25876.0,0.0
25877.0,0.0
25879.0,0.0
25882.0,0.0
25885.0,0.0
25886.0,0.0
25888.0,0.0
25890.0,0.0
25893.0,0.0
25898.0,0.6
25905.0,0.0
25908.0,0.0
25909.0,0.0
25911.0,0.0
25913.0,0.2
25914.0,0.2
25916.0,0.0
25919.0,0.2
25920.0,0.0
25925.0,0.4
25928.0,0.2
25935.0,0.8
25940.0,0.4
25944.0,0.2
25950.0,0.4
25958.0,0.2
25962.0,0.0
25964.0,0.6
25967.0,0.8
25977.0,0.4
25986.0,0.6
25998.0,0.0
25999.0,0.0
26004.0,0.0
26009.0,0.4
26021.0,0.0
26022.0,0.4
26024.0,0.0
26025.0,0.4
26043.0,0.0
26044.0,0.0
26046.0,0.2
26049.0,0.8
26053.0,0.6
26055.0,0.8
26059.0,0.0
26060.0,0.2
26064.0,0.0
26065.0,0.0
26066.0,0.0
26069.0,0.0
26078.0,0.2
26081.0,0.2
26091.0,0.6
26092.0,0.2
26103.0,0.2
26106.0,0.2
26107.0,0.0
26109.0,0.4
26110.0,0.2
26119.0,0.2
26128.0,0.0
26133.0,0.0
26139.0,0.2
26144.0,0.2
26150.0,0.6
26154.0,0.6
26167.0,0.0
26169.0,0.6
26171.0,0.0
26174.0,0.6
26176.0,0.0
26177.0,0.4
26180.0,0.4
26183.0,0.6
26184.0,0.4
26187.0,0.0
26188.0,0.0
26194.0,0.4
26196.0,0.0
26198.0,0.0
26200.0,0.6
26209.0,0.2
26212.0,0.0
26214.0,0.2
26217.0,0.2
26225.0,0.0
26236.0,0.0
26237.0,0.0
26238.0,0.2
26259.0,0.0
26260.0,0.4
26267.0,0.2
26269.0,0.2
26272.0,0.0
26274.0,0.0
26275.0,0.4
26286.0,0.2
26289.0,0.2
26291.0,0.0
26294.0,0.8
26297.0,0.0
26302.0,0.2
26305.0,0.0
26306.0,0.0
26308.0,0.2
26310.0,0.0
26313.0,0.0
26317.0,0.2
26328.0,0.2
26332.0,0.2
26349.0,0.0
26350.0,0.0
26352.0,0.2
26353.0,0.0
26361.0,0.0
26363.0,0.0
26365.0,0.0
26366.0,0.0
26367.0,1.0
26377.0,0.6
26384.0,0.2
26385.0,0.2
26393.0,0.0
26404.0,0.0
26408.0,0.0
26409.0,0.6
26412.0,0.4
26413.0,0.0
26419.0,0.4
26420.0,0.0
26423.0,0.6
26425.0,0.2
26427.0,0.6
26428.0,0.0
26431.0,0.0
26432.0,0.0
26433.0,0.0
26435.0,0.4
26443.0,0.2
26448.0,0.4
26450.0,0.0
26451.0,0.8
26455.0,0.0
26464.0,0.2
26465.0,0.2
26472.0,0.6
26484.0,0.2
26487.0,0.0
26494.0,0.0
26495.0,0.0
26507.0,0.0
26508.0,0.0
26519.0,0.2
26524.0,0.2
26525.0,0.0
26529.0,0.0
26532.0,0.0
26535.0,0.0
26537.0,0.2
26539.0,0.4
26553.0,0.6
26562.0,0.8
26565.0,0.6
26573.0,0.0
26577.0,0.0
26579.0,0.0
26600.0,0.0
26608.0,0.0
26613.0,0.0
26616.0,0.8
26619.0,0.0
26621.0,0.2
26625.0,0.6
26630.0,0.0
26632.0,0.0
26634.0,0.0
26635.0,0.2
26638.0,0.0
26644.0,0.6
26647.0,0.0
26650.0,0.0
26662.0,0.2
26678.0,0.4
26679.0,0.0
26681.0,0.2
26683.0,0.0
26691.0,0.2
26694.0,0.8
26704.0,0.6
26706.0,0.6
26709.0,0.2
26710.0,0.0
26711.0,0.2
26713.0,0.0
26718.0,0.0
26720.0,0.6
26726.0,0.0
26727.0,0.2
26736.0,0.0
26740.0,0.0
26741.0,0.4
26742.0,0.2
26743.0,0.6
26760.0,0.4
26771.0,0.4
26773.0,0.0
26777.0,0.0
26780.0,0.2
26785.0,0.2
26790.0,0.0
26805.0,0.0
26807.0,0.0
26814.0,0.0
26818.0,0.0
26830.0,0.0
26832.0,0.0
26836.0,0.0
26840.0,0.0
26842.0,0.0
26857.0,0.0
26859.0,0.0
26860.0,0.0
26867.0,0.0
26870.0,0.2
26874.0,0.2
26876.0,0.0
26882.0,0.6
26895.0,0.4
26903.0,0.0
26907.0,0.0
26913.0,0.0
26917.0,0.4
26922.0,0.8
26923.0,0.0
26924.0,0.2
26936.0,0.2
26937.0,0.0
26940.0,0.4
26945.0,0.6
26947.0,0.2
26967.0,0.0
26970.0,0.8
26977.0,0.0
26979.0,0.0
26985.0,0.0
26996.0,0.0
26999.0,0.0
27008.0,0.0
27014.0,0.0
27015.0,0.0
27019.0,0.4
27029.0,0.0
27030.0,0.4
27033.0,0.2
27034.0,0.0
27037.0,0.4
27052.0,0.2
27055.0,0.0
27059.0,0.6
27065.0,0.2
27069.0,0.6
27076.0,0.0
27079.0,0.6
27083.0,0.2
27114.0,0.4
27117.0,0.2
27118.0,0.0
27121.0,0.0
27124.0,0.4
27130.0,0.4
27131.0,0.0
27133.0,0.0
27137.0,0.0
27142.0,0.0
27143.0,0.0
27149.0,0.0
27150.0,0.6
27153.0,0.0
27155.0,0.8
27157.0,0.0
27159.0,0.4
27162.0,0.0
27163.0,0.2
27169.0,0.2
27173.0,0.0
27175.0,0.4
27182.0,0.2
27184.0,0.0
27191.0,0.0
27192.0,0.4
27194.0,0.4
27195.0,0.2
27196.0,0.0
27199.0,0.2
27205.0,0.2
27208.0,0.0
27211.0,0.2
27212.0,0.2
27218.0,0.2
27219.0,0.4
27230.0,0.0
27234.0,0.0
27236.0,0.4
27238.0,0.0
27240.0,1.0
27242.0,0.0
27244.0,0.0
27245.0,0.2
27249.0,0.0
27255.0,0.6
27258.0,0.4
27260.0,0.0
27264.0,0.0
27265.0,0.6
27271.0,0.4
27272.0,0.0
27278.0,0.2
27281.0,0.0
27289.0,0.8
27294.0,0.0
27295.0,0.0
27296.0,0.4
27298.0,0.4
27301.0,0.0
27307.0,0.0
27312.0,0.2
27315.0,0.4
27318.0,0.0
27320.0,0.0
27325.0,0.2
27327.0,0.0
27330.0,0.6
27334.0,0.0
27336.0,0.2
27344.0,0.8
27346.0,0.4
27348.0,0.0
27349.0,0.2
27350.0,0.2
27357.0,0.2
27358.0,0.0
27372.0,0.8
27379.0,0.0
27389.0,0.0
27393.0,0.0
27394.0,0.0
27398.0,0.8
27402.0,0.4
27405.0,0.0
27406.0,0.0
27408.0,0.0
27409.0,0.2
27422.0,0.2
27423.0,0.0
27424.0,0.0
27427.0,0.0
27428.0,0.4
27430.0,0.0
27431.0,0.0
27437.0,0.0
27443.0,0.0
27448.0,1.0
27449.0,0.6
27450.0,0.0
27451.0,0.0
27466.0,0.0
27476.0,0.0
27483.0,0.2
27486.0,0.8
27492.0,0.0
27500.0,0.0
27501.0,0.0
27503.0,1.0
27505.0,0.0
27508.0,0.0
27511.0,0.6
27528.0,0.2
27534.0,0.0
27548.0,0.2
27558.0,0.2
27583.0,0.2
27584.0,0.6
27587.0,0.2
27594.0,0.2
27598.0,0.2
27618.0,0.2
27619.0,0.0
27622.0,0.2
27624.0,0.0
27626.0,0.2
27628.0,0.6
27629.0,0.2
27635.0,0.0
27639.0,0.0
27652.0,0.0
27654.0,0.2
27663.0,0.6
27665.0,0.0
27668.0,0.2
27671.0,0.0
27673.0,0.2
27674.0,1.0
27676.0,0.0
27682.0,0.0
27688.0,0.8
27689.0,0.2
27690.0,0.0
27694.0,0.0
27705.0,0.0
27706.0,0.2
27713.0,0.0
27720.0,0.0
27729.0,0.0
27737.0,0.2
27742.0,0.0
27748.0,0.4
27754.0,0.2
27758.0,0.0
27761.0,0.0
27766.0,0.2
27767.0,0.0
27778.0,0.4
27785.0,0.0
27793.0,0.0
27797.0,0.2
27798.0,0.0
27813.0,0.8
27815.0,0.2
27816.0,0.2
27818.0,0.0
27819.0,0.0
27825.0,0.0
27834.0,0.2
27836.0,0.0
27837.0,0.4
27841.0,0.0
27847.0,0.2
27851.0,0.2
27854.0,0.2
27858.0,0.0
27866.0,0.8
27875.0,0.0
27878.0,0.0
27882.0,0.0
27894.0,0.6
27898.0,0.0
27903.0,0.0
27905.0,0.0
27916.0,0.2
27918.0,0.0
27924.0,0.0
27930.0,0.4
27938.0,0.4
27940.0,0.0
27941.0,0.0
27946.0,0.0
27949.0,0.0
27955.0,0.0
27967.0,0.0
27980.0,0.2
27981.0,0.0
27984.0,0.0
27987.0,0.2
27989.0,0.0
27992.0,0.0
27993.0,0.0
27995.0,0.8
27999.0,0.4
28004.0,1.0
28006.0,0.2
28009.0,0.0
28015.0,0.2
28016.0,0.2
28022.0,0.0
28035.0,0.2
28041.0,0.0
28042.0,0.4
28046.0,0.0
28049.0,0.0
28050.0,0.0
28052.0,0.4
28053.0,0.0
28058.0,0.0
28071.0,0.0
28082.0,0.4
28090.0,0.2
28092.0,0.2
28103.0,0.0
28104.0,0.0
28112.0,0.2
28115.0,0.2
28126.0,0.0
28129.0,0.4
28141.0,0.0
28143.0,0.8
28147.0,0.2
28148.0,0.0
28152.0,0.0
28163.0,0.2
28167.0,0.0
28169.0,0.0
28174.0,0.2
28175.0,0.0
28176.0,0.0
28178.0,0.0
28181.0,0.2
28190.0,1.0
28195.0,0.0
28198.0,0.6
28203.0,0.2
28204.0,0.0
28213.0,0.0
28232.0,0.0
28245.0,0.0
28252.0,0.0
28254.0,1.0
28255.0,0.6
28267.0,0.2
28268.0,0.0
28270.0,0.8
28272.0,0.4
28276.0,0.0
28286.0,0.0
28290.0,0.2
28297.0,0.0
28307.0,0.2
28318.0,0.2
28325.0,0.2
28342.0,0.0
28346.0,0.4
28349.0,0.2
28357.0,0.4
28360.0,0.8
28362.0,0.0
28371.0,0.6
28378.0,0.0
28379.0,0.4
28384.0,0.0
28387.0,0.0
28390.0,0.2
28392.0,0.0
28393.0,0.0
28400.0,1.0
28401.0,0.2
28402.0,0.2
28403.0,0.8
28419.0,0.0
28424.0,0.2
28425.0,0.0
28434.0,0.0
28437.0,0.0
28440.0,0.0
28442.0,0.2
28456.0,0.2
28458.0,0.4
28465.0,0.2
28466.0,1.0
28474.0,0.0
28487.0,0.2
28495.0,0.8
28498.0,0.2
28499.0,0.4
28501.0,0.4
28503.0,0.8
28504.0,0.4
28506.0,0.2
28511.0,0.6
28517.0,0.2
28526.0,0.2
28528.0,0.2
28529.0,0.8
28533.0,0.4
28535.0,0.2
28536.0,0.0
28537.0,0.6
28539.0,0.0
28540.0,0.0
28545.0,0.0
28547.0,0.0
28550.0,0.2
28553.0,0.4
28554.0,0.0
28563.0,0.0
28567.0,0.2
28568.0,0.0
28569.0,0.2
28575.0,0.0
28584.0,0.0
28585.0,0.2
28590.0,0.0
28594.0,0.0
28605.0,0.0
28608.0,0.0
28611.0,0.0
28612.0,0.2
28617.0,0.2
28620.0,1.0
28627.0,0.0
28630.0,0.2
28631.0,0.0
28635.0,0.0
28638.0,0.0
28646.0,0.0
28647.0,0.2
28649.0,0.2
28657.0,0.6
28658.0,0.0
28660.0,0.0
28663.0,0.8
28665.0,0.0
28670.0,0.2
28673.0,0.0
28682.0,0.6
28683.0,0.2
28685.0,0.2
28687.0,0.0
28693.0,0.4
28699.0,0.4
28705.0,0.0
28706.0,0.4
28708.0,0.0
28714.0,0.4
28717.0,0.0
28724.0,0.0
28726.0,0.0
28727.0,0.2
28728.0,0.0
28731.0,0.4
28732.0,0.4
28735.0,0.2
28736.0,0.0
28738.0,0.0
28751.0,0.0
28754.0,0.2
28764.0,0.2
28774.0,0.6
28780.0,0.0
28785.0,0.0
28806.0,0.0
28811.0,0.4
28812.0,0.8
28816.0,0.0
28820.0,0.8
28828.0,0.0
28829.0,0.4
28830.0,0.2
28834.0,0.6
28835.0,0.0
28848.0,0.0
28849.0,0.0
28852.0,0.4
28856.0,0.2
28857.0,0.6
28864.0,0.2
28866.0,0.2
28867.0,0.0
28868.0,0.0
28869.0,0.0
28871.0,0.4
28873.0,0.0
28875.0,0.8
28894.0,0.2
28897.0,0.6
28900.0,0.0
28903.0,0.0
28904.0,0.0
28906.0,0.0
28909.0,0.2
28913.0,0.0
28915.0,0.0
28916.0,0.6
28918.0,0.2
28922.0,0.0
28929.0,0.4
28934.0,0.0
28938.0,0.0
28949.0,0.8
28952.0,0.2
28960.0,0.0
28967.0,0.6
28970.0,0.2
28971.0,0.0
28981.0,0.0
29005.0,0.0
29017.0,0.0
29027.0,0.2
29030.0,0.8
29034.0,1.0
29055.0,0.4
29056.0,0.0
29057.0,0.0
29058.0,0.2
29060.0,0.0
29063.0,0.0
29071.0,0.2
29072.0,0.2
29074.0,0.0
29076.0,0.0
29083.0,0.2
29087.0,0.6
29090.0,0.2
29097.0,0.0
29105.0,0.0
29109.0,0.0
29110.0,0.0
29113.0,0.0
29114.0,0.2
29115.0,0.0
29120.0,0.0
29136.0,0.4
29138.0,0.4
29143.0,0.2
29156.0,0.0
29162.0,0.8
29165.0,0.0
29171.0,0.2
29173.0,0.0
29176.0,0.6
29179.0,0.4
29180.0,0.0
29188.0,0.8
29191.0,0.2
29196.0,0.0
29201.0,0.0
