id,predicted_lgbm,predicted_cat,predicted,predicted_bern,predicted_logreg,predicted_rf,predicted_svc,predicted_knn
24569,0.5695822531778045,0.7127725534130529,0.49927884,0.8250654576533362,0.6992820390063085,0.45,0.0,0.0
24572,0.018239101032046,0.0360861389991721,-0.0066117356,1.6096359971117009e-12,0.0022002663194663,0.0,0.0,0.0
24579,0.7658023740334153,0.7086204470413128,0.62503797,0.8997615071657181,0.7937279998179314,0.4838950715421303,0.0,0.0
24582,0.0209012188510977,0.0514909511986398,0.002048874,0.0021062514147525,0.0080662289926549,0.0501492537313432,0.0,0.2
24585,0.3208185682495894,0.654821008612584,0.41512668,0.5425607688614378,0.530466410283208,0.3594561426069678,0.0,0.0
24587,0.50049309422858,0.4336148457016188,0.23292246,0.5881862683669513,0.5307808018476121,0.2017084351426551,0.0,0.0
24588,0.1081266258455404,0.2213482210860689,0.0462516,0.7580993942835802,0.1854139848060162,0.1220928192385191,0.0,0.2
24598,0.3932129943049082,0.4593190221307666,0.19686624,0.6828567212112868,0.2690094002924204,0.2638721864856562,0.0,0.2
24599,0.3815659682678385,0.4558867056252975,0.19322816,0.6125068602029493,0.2341083378547117,0.326340000654143,1.0,0.4
24603,0.910257259007664,0.9582090516950224,0.9879042,0.9067705926800096,0.7265661503732936,0.5368811163657135,0.0,0.2
24609,0.9119518482836416,0.9438109220568934,1.2185534,0.4197535727233463,0.4249066978601298,0.6025840959547172,1.0,0.8
24628,0.1374626209202203,0.3198738853488763,0.18378842,0.6999879172225415,0.537110540019726,0.1919825432657926,0.0,0.0
24629,0.0453790468294953,0.1200827928233283,0.09716039,0.0011018555939289,0.0058888944519952,0.0512970594872671,0.0,0.0
24634,0.0339665998499743,0.0366747253077315,-0.031209255,0.2657004129861897,0.1327882669900023,0.0106391793108136,0.0,0.4
24654,0.7745607901747804,0.840343342500923,0.652708,0.3575054449820274,0.4133670552170493,0.5718058016058015,0.0,0.6
24659,0.946844159826689,0.9726744118149332,0.97330374,0.924190172277758,0.781475030259929,0.9025032467532468,1.0,0.6
24663,0.0373667305749883,0.0455996205123102,0.0032945266,0.0018208739711313,0.0234540302265233,0.0211436273679854,0.0,0.0
24666,0.9615952778140044,0.9758916583154256,0.9797303,0.9131705060679832,0.8955642233210752,0.7966556781761308,1.0,0.8
24667,0.1255433297248563,0.265767320760181,0.11297486,0.6171272498339656,0.1781062637679916,0.1553820566757426,0.0,0.0
24668,0.9492564235458458,0.9643765178274032,1.0454029,0.723948103982281,0.6701276920331962,0.7869272837485604,1.0,0.8
24675,0.0058706018644503,0.0128876466169639,0.023286017,2.8791232445543368e-11,0.0067984999006927,0.0,0.0,0.0
24680,0.0219885873242433,0.024427247272487,0.020668386,0.0031083606044128,0.0059135493757434,0.1412476928755998,0.0,0.0
24684,0.0752383569432306,0.1906412039752913,0.121598415,0.5135326644829429,0.1364497414836474,0.0823582339653792,0.0,0.2
24688,0.7226213661810236,0.8202408846804271,0.43688333,0.9640724434462916,0.6962133431214422,0.4631564594047062,0.0,0.4
24690,0.2765502568692233,0.1992587513743478,0.18580647,0.0029313424674288,0.2946159422554124,0.2399703649136422,0.0,0.0
24694,0.637948173297415,0.6932260341795871,0.55038184,0.876562599631016,0.667605286129719,0.4641928030303031,0.0,0.2
24696,0.2233927519507764,0.1850140829606486,0.10661796,0.2291937334673555,0.283619221664829,0.29,1.0,0.8
24699,0.2390298825748992,0.2869207176388288,0.12932236,0.5989963860311825,0.1465012678599667,0.0817424410522054,0.0,0.4
24701,0.0087099437568012,0.0097889746667129,-0.03512382,1.6096359971117009e-12,0.0016377444337471,0.01,0.0,0.0
24703,0.0208962113287966,0.0243374532896882,0.016558575,3.5059451849676306e-11,0.004360513229143,0.0,0.0,0.0
24705,0.4528402512580972,0.5187809977146564,0.18641554,0.3917532156277807,0.1115110973077973,0.1613212124291761,0.0,0.2
24707,0.9148407878917878,0.9570790910305618,0.8599947,0.6932487490441718,0.5996289761632978,0.7985333333333332,1.0,0.8
24709,0.9657827092852056,0.9846549923368808,1.0272435,0.9113880573249348,0.8988900963399157,0.8283003388621367,1.0,0.2
24716,0.0997218147053787,0.2445293990254091,0.2909534,0.2375993912680854,0.254917006444494,0.2315083655083655,0.0,0.0
24721,0.0570597696688791,0.1387813125234756,0.063366964,0.1821108273776994,0.0132916932460522,0.1703348650391469,0.0,0.4
24730,0.1698146509623645,0.3214183586681986,0.091069475,0.6090979815040329,0.196620313474399,0.1762578347904997,0.0,0.0
24731,0.7641611222301578,0.7130995119935066,0.53955305,0.9323454076667792,0.7892632967122764,0.4399111111111111,0.0,0.0
24737,0.3503074194107067,0.3408372495987647,0.39590687,0.1858572799992308,0.0929438974494333,0.29,0.0,0.4
24739,0.0812011916230701,0.1569140457209534,-0.016998913,0.2826370909804121,0.149985591056015,0.1259072293336876,0.0,0.0
24755,0.0264899135291426,0.0347671481101095,0.0038872994,0.0011869866001786,0.0050883476133444,0.0712464387464387,0.0,0.2
24759,0.7313942986429566,0.7934835559924793,0.59546435,0.9240317831465152,0.8818478404748413,0.5549071862787668,0.0,0.0
24760,0.3779868206371137,0.3934371471672455,0.1639747,0.4913949414755909,0.4200925555855121,0.249382095864093,0.0,0.0
24771,0.065928018442331,0.0816965854025046,0.22351034,0.0007438456479368,0.0073715164419816,0.0413681818181818,0.0,0.0
24779,0.1742117897466768,0.2619569896397029,0.10887103,0.5122099903030749,0.1553997849879505,0.1315938936442786,0.0,0.2
24781,0.1349999087012381,0.1364139024459343,0.032607973,0.2784506368629574,0.0265787923407067,0.143720605032467,0.0,0.0
24790,0.9483912092147218,0.9702900646617206,0.95888716,0.9105364194555988,0.9368629540342568,0.8592227979274611,1.0,0.6
24806,0.8900183886652279,0.9301418957107248,0.67455184,0.949489609794056,0.6073457371407308,0.5049415584415584,0.0,0.4
24807,0.0131326120220673,0.0281703142921963,-0.022698766,1.0913560095072398e-12,0.0027218429895735,0.0,0.0,0.0
24809,0.8320797633475313,0.9038286462601142,0.7075484,0.300406994891463,0.1228839208040041,0.5997807017543859,1.0,0.6
24810,0.624021173468651,0.7587356175679535,0.38594553,0.48707931220906,0.4086135609347401,0.3956102761148057,0.0,0.2
24813,0.6512998270044522,0.8108339540126782,0.55072916,0.9198375709487449,0.6906691837811736,0.3866484895033282,0.0,0.0
24819,0.6237583720264261,0.750733875610732,0.4029283,0.7565485640545437,0.3613096269314417,0.3390072983640607,0.0,0.2
24821,0.0220988677954974,0.0360465877259176,-0.039635763,0.0004753482529931,0.0025708075780153,0.0804827586206896,0.0,0.0
24822,0.1158847286692516,0.2018926096065486,0.3745672,0.5135326644829429,0.1737599430716357,0.1394898445588194,0.0,0.0
24828,0.0226386073067807,0.143845617277332,0.09637764,0.0027671570093055,0.031116194405866,0.0252828577527929,0.0,0.0
24830,0.0137432951024779,0.0299340153629147,-0.07653841,0.0015118378597944,0.0052341908122443,0.0203288425925925,0.0,0.2
24831,0.8639885087869205,0.8549815319425459,0.53618425,0.8500056225846234,0.7288953679115788,0.5829084797112732,0.0,0.0
24843,0.0188724876879575,0.0558656150885591,0.042243145,1.1070481906718933e-12,0.0037230060084716,0.02,0.0,0.0
24850,0.1691471104051338,0.4106457548417825,0.15484673,0.4101895913655347,0.2046905854171305,0.1424179189782263,0.0,0.0
24851,0.0185817236043017,0.0494787266657225,-0.028299233,0.0036930764636104,0.0139590755335649,0.0416419451819811,0.0,0.0
24857,0.3313344208636347,0.4052056679591015,0.24309269,0.2550970280571045,0.2422609408183208,0.2515786827409773,0.0,0.0
24864,0.5187042099896759,0.6329497903296721,0.33841673,0.7149634561698398,0.4484934508582791,0.3505662822961791,0.0,0.0
24867,0.3600318533319036,0.4092896927825654,0.15928335,0.2079964317686935,0.2672251869810901,0.2725679159277404,0.0,0.0
24869,0.8537770420253137,0.8759357427806209,0.6184393,0.9576148362522132,0.9068887618802616,0.581132464349376,0.0,0.4
24875,0.8121082987099026,0.7605842562659536,0.53169554,0.5344004737210714,0.5213396500630126,0.5115700483091787,0.0,0.4
24880,0.2876185908920425,0.2645478200833768,0.104838386,3.1569415310137315e-08,0.1879986292441336,0.0921666666666666,0.0,0.2
24883,0.2829571016419778,0.3415712623572255,0.14148644,0.0001077568283548,0.1571348514618853,0.1313782854919743,0.0,0.0
24888,0.0557661747839422,0.1916408769986936,0.14181009,0.4056678112269947,0.1063081718650106,0.0343424840347623,0.0,0.0
24891,0.1636770321413853,0.2440024085165718,0.10543683,0.6146432990046011,0.1850336724591059,0.0509065600898243,0.0,0.2
24894,0.0339459370068103,0.0370310671631148,-0.063604616,0.0532329482653185,0.0200200462993896,0.12,0.0,0.0
24896,0.0149101944756822,0.0670767476498858,-0.05692406,0.001753785322542,0.0281287166994742,0.0626384520152557,0.0,0.0
24905,0.0353934617331241,0.0729935317441102,-0.0088033965,0.0031789883671996,0.0188147898711632,0.0313502121011668,0.0,0.2
24909,0.0338578462625923,0.0707492299960646,-0.057380542,0.3091736459910205,0.1847377798810923,0.0702325581395348,0.0,0.0
24910,0.9494792498353196,0.9499797814314446,0.93622214,0.8220731301112506,0.92299863188614,0.75,1.0,1.0
24916,0.8397534682060315,0.8826706910883405,0.67882186,0.8864492974090735,0.6078017295306092,0.6255801321633703,0.0,0.0
24926,0.9469339795676512,0.97987208044991,0.9062089,0.9212644759248044,0.8890355885955705,0.8184209737827715,1.0,0.8
24929,0.6694193860494697,0.7933826903115443,0.66897523,0.9218464572558908,0.7576150263539283,0.5523383035209123,0.0,0.2
24931,0.8898579221059537,0.9064132157872146,0.8405324,0.9622520693786056,0.7820054048399752,0.5394444444444444,0.0,0.0
24939,0.8007875419442783,0.9065824039906611,0.6748653,0.8834262182857244,0.6197104856929816,0.5915607688433776,0.0,0.0
24942,0.0286694553303808,0.0845617440960911,0.004543142,0.0017623373805311,0.0140997001757618,0.161984126984127,0.0,0.0
24946,0.9599565370457644,0.9879624946129282,0.98827374,0.9447228084823948,0.9309321580960592,0.796669619785899,1.0,0.8
24947,0.9148336838876806,0.9736290388157568,0.8814893,0.8145410436214064,0.7742747207232515,0.7297289102907081,1.0,1.0
24954,0.1265549156083917,0.1020099365516521,0.0957699,0.0017410367993651,0.0109606958763169,0.0920978895215348,0.0,0.0
24957,0.0183172762871188,0.0342792267885434,0.024879035,0.0054416459202805,0.0160199947782569,0.0306900125067,0.0,0.0
24959,0.0183494154677712,0.0744324032231771,-0.016664723,0.001541934982097,0.0210656982938287,0.0505654664484451,0.0,0.0
24963,0.4939808935487004,0.5472477097571911,0.18598533,0.4211140296640843,0.2942364396317813,0.2521776828664757,1.0,0.4
24967,0.0160304312498486,0.0515996616284076,-0.013508728,0.0052203858318817,0.0138625590249783,0.0228980808123276,0.0,0.0
24968,0.0228855245640111,0.0928403443101913,0.014449712,0.0013623099167207,0.021698279497551,0.0720540072429538,0.0,0.4
24971,0.8099392846742034,0.8704449337953314,0.6498889,0.9130856578902028,0.502774986262938,0.58,0.0,0.2
24972,0.1647026440910262,0.1588198850407614,0.075791806,0.2948506122865632,0.0164761003952341,0.1477447839070732,0.0,0.2
24975,0.0345238570651776,0.1043208182033892,0.09323001,0.0026273962641206,0.0222293913184612,0.0805786939616726,0.0,0.0
24982,0.0503602247585914,0.0804887800303058,0.06492897,0.0010621621899878,0.0095508047298627,0.0624510125889436,0.0,0.0
24996,0.0103115322782067,0.0219138607918068,-0.04156684,1.372272950251867e-12,0.0019859222512972,0.01,0.0,0.0
24997,0.3429592135791365,0.4592938175830696,0.14428626,0.5950529161184006,0.2597836664441542,0.2314942528735632,1.0,0.6
24999,0.1929622485992121,0.283802638601513,0.13437307,0.7149634561698398,0.0767345883008439,0.2157473545427496,0.0,0.2
25001,0.0614380780685707,0.1096686677243225,0.087047234,0.0015897212342815,0.0170392271126879,0.0712519893899204,0.0,0.0
25004,0.0242104532469349,0.0329544355669291,0.03115369,1.2182336536075599e-12,0.0024817228498372,0.0,0.0,0.0
25007,0.0141007200418557,0.0316676652346876,-0.09346938,0.0483606922928421,0.0292126280646414,0.0101621791138389,0.0,0.0
25012,0.0302388482780762,0.1059671067898539,0.042267352,0.0073883744884312,0.0170760394131521,0.05,0.0,0.2
25013,0.7586247464616631,0.6421736450084453,0.4399306,0.6208302397686295,0.4481494086924913,0.4323877747269051,0.0,0.2
25020,0.3786095570508369,0.5677071277560606,0.21694456,0.421484090344292,0.322301629152192,0.0945615585299141,0.0,0.0
25021,0.0344626157042082,0.1391112332638456,0.123603016,0.0011742785737221,0.0062655421146258,0.0707220776895233,0.0,0.4
25029,0.3589253722240381,0.5099783741963598,0.10566127,0.5239927589022699,0.227059861754917,0.1309066912340765,0.0,0.0
25033,0.6797668078024732,0.8076314150102547,0.43873823,0.1799234928686091,0.162077453384822,0.47,0.0,0.0
25049,0.3428493734655954,0.4356582729270149,0.20875382,0.0005874003476466,0.3342756085414278,0.2114392351394273,0.0,0.2
25052,0.0293976647895092,0.0615511684452986,-0.025434095,1.6096359971117009e-12,0.0017423730382993,0.04,0.0,0.0
25055,0.0101181822236121,0.024436459757529,0.0030093193,1.7374412212402194e-12,0.00132202253221,0.01,0.0,0.0
25058,0.8810983379350176,0.947715710302589,0.9599806,0.9720206381846702,0.7586043160458205,0.6566666666666666,1.0,1.0
25064,0.014523926139684,0.016776614690077,-0.05373609,0.0014750754307435,0.0179223332597818,0.0101023890784982,0.0,0.4
25071,0.1412582069851445,0.0743971930619834,0.065588504,0.25076156288574,0.0684954012694073,0.0849438637935534,0.0,0.0
25073,0.8613348610262627,0.9122470574439442,0.6092287,0.7129609132044518,0.6878086510347705,0.4344059563624781,0.0,0.0
25091,0.8849519546945774,0.9459727117923458,0.74834216,0.7139688068189969,0.6968697951519591,0.6071428571428572,1.0,0.2
25096,0.7283748652709208,0.7081429396006697,0.3534279,0.7302752333592599,0.3439822706099834,0.3797813047212263,0.0,0.2
25103,0.2536843629927869,0.1958194697879404,0.26060742,0.4096866688262424,0.1599449292775315,0.2566765154850907,0.0,0.2
25104,0.3755672763223343,0.4530874127846658,0.16951284,0.5181655785427796,0.080964735883735,0.2187586459485275,0.0,0.2
25105,0.8437359158930012,0.8132674282279225,0.67040867,0.6240760139229324,0.4873887599204866,0.6653155250648228,1.0,0.8
25107,0.9439311664830972,0.9865993888950152,0.96475816,0.8961099851269367,0.9149557844862712,0.786603904796676,1.0,1.0
25114,0.1917890597007476,0.344130639714412,0.1402466,0.6974211243676544,0.3852343450929305,0.1574543143794062,0.0,0.0
25116,0.1184985308887949,0.1966868546074091,0.060078345,0.233923928452459,0.0912155786845649,0.1321081101750647,0.0,0.2
25117,0.7113239496706197,0.7503652082464696,0.84143496,0.3811450009032315,0.6340458872705004,0.3708952882580469,0.0,0.2
25119,0.7215126753131689,0.8603698980186969,0.5798201,0.9590240044386952,0.797010279845918,0.5298493876762564,0.0,0.2
25120,0.9477776287833708,0.9703604774933292,0.8817131,0.800714570784528,0.8672494256178789,0.805517669722333,1.0,0.8
25123,0.0979195111802527,0.2099486571550787,0.14861184,0.4631749758784209,0.1304542935471421,0.1675493303184221,0.0,0.4
25124,0.012545680394433,0.0270511220201785,-0.035370268,0.0016255554509563,0.0064159185732539,0.0137109073309432,0.0,0.0
25126,0.0357572015251857,0.1004012804637049,-0.05796984,0.416953308862912,0.1616463465240501,0.053908632643537,0.0,0.0
25129,0.2669925510620727,0.362385152127458,0.3174514,2.022542574412497e-07,0.5175391429052549,0.26,0.0,0.0
25130,0.833058936764442,0.843246225927192,0.6068138,0.7176139059074547,0.4942853269244496,0.5823641043001477,1.0,0.8
25133,0.1604430983187791,0.2281390744666919,0.13939704,0.5135326644829429,0.2180339783682256,0.1145798496179222,0.0,0.2
25138,0.1847640167820757,0.2844385099579246,0.12887017,0.6295380856500101,0.2192445519718423,0.1759237043810708,0.0,0.0
25139,0.404589509203423,0.5726219230815185,0.20548032,0.5293429675251058,0.2787468561351261,0.2320824026521709,0.0,0.4
25146,0.1450852724438014,0.1652658150049533,0.049847,0.4206736226580558,0.1014323775844042,0.1230212776677217,0.0,0.0
25152,0.0768546607681943,0.1310442270647745,-0.011751862,6.05958840254233e-06,0.0447201125171188,0.1435184477831536,0.0,0.0
25171,0.0338970824376946,0.0649806501592103,-0.028707994,6.028330658803437e-07,0.011547850743595,0.0604109182613855,0.0,0.0
25172,0.2034480824311338,0.2033084004408908,0.18147346,0.0256612376817389,0.1456509835332563,0.2520118343195266,0.0,0.2
25178,0.1062151026783763,0.1572815471936215,0.0050367555,0.1458891648485926,0.155521369145876,0.1051032100789942,0.0,0.0
25186,0.7525519662974306,0.8152800466050097,0.55795926,0.918491550164632,0.787161902390976,0.5842519257074474,0.0,0.0
25187,0.6902707108778526,0.6978676424362796,0.41490725,0.9736955835824568,0.2147699349243736,0.44,0.0,0.4
25189,0.2577031366295831,0.4362680243853341,0.16537154,0.6146432990046011,0.1247971673813865,0.196550857747796,0.0,0.0
25195,0.8554569865342885,0.9129736502991525,0.5939514,0.8579298071254067,0.8362056816462251,0.63,1.0,0.6
25197,0.0225123069336818,0.0937483995468449,0.033660397,0.0022500457753009,0.0327883503171599,0.0374805692391899,0.0,0.2
25204,0.0738355106355773,0.1269198135728332,0.009425775,0.3403116639626619,0.0684216879811489,0.0671848955765668,0.0,0.0
25206,0.7572235711246987,0.7896599325974669,0.5925916,0.1358326673930039,0.0871633990209352,0.4739880952380952,0.0,0.2
25212,0.3350445174740731,0.5319293422079858,0.25556886,0.6181366588356182,0.3230660154192346,0.1602298872894606,0.0,0.0
25215,0.8661107797911388,0.9175018387939968,0.68043464,0.5397677773726721,0.3889551229853702,0.6576564438312559,0.0,0.4
25218,0.7640190448603615,0.7872743495369373,0.73533267,0.7396262605879489,0.3041388049587856,0.2331939393939394,0.0,0.4
25223,0.2748391171129935,0.3335415830304407,0.2511556,0.2625578760746001,0.1099951403258036,0.1475373936812853,0.0,0.6
25233,0.0130232799254428,0.0291903567691211,-0.036266007,4.588098619045212e-09,0.0089565780387487,0.0501858736059479,0.0,0.2
25236,0.7104850978985568,0.7572738485483352,0.4937696,0.8397939351174462,0.8278630631719762,0.5076691729323308,0.0,0.0
25240,0.0632740056925409,0.1273315602510943,0.04738474,0.2430138142770174,0.0449113075818973,0.04,0.0,0.2
25241,0.2188994705652014,0.235412239540356,0.115647994,0.5135326644829429,0.2438984229300067,0.2408979729869668,0.0,0.0
25246,0.0047740860192136,0.0124662097500926,-0.04665016,1.491612863712052e-12,0.0011643016876567,0.01,0.0,0.0
25247,0.0247566234264505,0.0426696151292824,0.05173067,0.0032258354795741,0.0120896461518819,0.0138969439911045,0.0,0.0
25249,0.9380483639670324,0.8997085420799208,0.87051356,0.8908824802062147,0.6684430764552157,0.508,0.0,0.2
25253,0.3692096349386764,0.4239534760820197,0.20691885,0.5635066487265266,0.3407746725838105,0.2754646743895008,0.0,0.2
25254,0.735094448800686,0.8351089257199825,0.505689,0.6018188452123401,0.3139712252747639,0.4400133206218732,0.0,0.4
25256,0.0443635537857538,0.1005917350075686,0.08639038,0.0012093127848833,0.0117244781620083,0.0804765390798693,0.0,0.0
25262,0.0087453646414587,0.0124173138778667,-0.041444354,1.491612863712052e-12,0.0012748522608057,0.02,0.0,0.0
25266,0.1374254089937568,0.1298930976766412,0.088656634,0.7057974781089756,0.1014665792911733,0.1268257903952681,0.0,0.2
25274,0.8238542375632536,0.8882515073807962,0.5532434,0.0029281226486428,0.6066526395735267,0.5675,1.0,1.0
25275,0.0458534229094311,0.1272954161791464,0.0027405333,0.2728801177126846,0.1289746235013772,0.0502246057939127,0.0,0.2
25276,0.688049491051669,0.7501038467633143,0.40789676,0.713883318968413,0.4748167279535411,0.3172752930713648,0.0,0.2
25278,0.052262793122049,0.1113554657252961,-0.016466646,0.2625544924659905,0.0362046272257583,0.0904209039548022,0.0,0.4
25280,0.9434128084533964,0.9534453353712836,0.906419,0.8593024898394178,0.8039772738297287,0.71,1.0,0.8
25282,0.7168770818207327,0.7966937770092627,0.623606,0.9212644759248044,0.8219556706186922,0.605649629886573,0.0,0.2
25292,0.0412630330785418,0.138642368596938,0.06941225,0.0010895605207701,0.0094752931613653,0.0628975967823026,0.0,0.4
25296,0.6905595986075649,0.670490701695229,0.31652611,0.5100858431023222,0.2557284778992889,0.2323420413119194,0.0,0.6
25297,0.725119455808801,0.8011103579280849,0.53557724,0.9456007944772864,0.7191643233551533,0.5987417174328938,0.0,0.0
25305,0.0571514394691162,0.0710541208883187,-0.023232553,4.782183259213895e-05,0.0160963765227562,0.020327868852459,0.0,0.0
25307,0.2247008608288684,0.3822201530602667,0.15017144,0.2150352727931275,0.1409517657373563,0.2350592260971279,0.0,0.0
25312,0.528600204968994,0.580525296918476,0.28317234,0.4954426687386575,0.2472870558573306,0.3720017723772699,0.0,0.0
25313,0.9559894527815432,0.9780227845889352,1.0138123,0.915164028473284,0.8986438383905184,0.879222797927461,1.0,0.4
25314,0.0871207758814221,0.0782671006793156,0.14407931,0.0016099023558081,0.0071969682966556,0.0504709219858156,0.0,0.2
25317,0.1214619450817913,0.2532611824064726,0.052279,0.5190020881754787,0.0883285224622354,0.0978560348508755,0.0,0.2
25331,0.9319449867250852,0.9673082190772736,0.8214111,0.8296427147241838,0.8475055991610579,0.71,1.0,0.6
25333,0.0158072200332697,0.1075888822999066,-0.009779997,0.0026123711993483,0.0291556131911131,0.0405654664484451,0.0,0.0
25341,0.3688447092885113,0.3699420586845787,0.121846944,0.5905773915378978,0.4783949777630838,0.2150839059340171,0.0,0.0
25345,0.9570156910108508,0.9784562246542872,0.92980736,0.91556545885206,0.9027199692182027,0.7998148148148148,0.0,0.4
25352,0.8727503679976153,0.9386187090064714,1.0191542,0.4418954740145478,0.2215580110283504,0.5403218066337332,0.0,0.4
25353,0.0401278315339473,0.0828935792044231,0.07876118,1.6096359971117009e-12,0.0028548856314796,0.04,0.0,0.0
25356,0.1290760044346174,0.2862378835176766,0.18082237,0.00050216095702,0.0219335519591775,0.1200654664484451,0.0,0.0
25361,0.2142621561180938,0.4702588851726335,0.10753251,0.6815620865586467,0.1974560165181024,0.1536792843810602,0.0,0.0
25372,0.0077580196995345,0.0220346243558325,-0.011631384,1.4298325473626445e-12,0.0013124733763567,0.01,0.0,0.0
25373,0.7021672325828104,0.8165188017312969,0.3920944,0.5108731901990834,0.183388320031129,0.2296618616963965,0.0,0.6
25378,0.9357434660673036,0.939251694002998,0.96026045,0.8545140008089908,0.8018398799324918,0.65,1.0,0.6
25382,0.0394021471888766,0.1466900464175694,0.080986015,0.0033987891169277,0.0100933709367709,0.1082978075995211,0.0,0.0
25401,0.5423024118900175,0.6685849555237825,0.4891006,0.2166359606780613,0.0348450963657006,0.4461881021886636,0.0,0.6
25421,0.952419292496792,0.9608838884306552,0.7826894,0.8628991204790767,0.8847782904383603,0.74,0.0,0.2
25428,0.0245061169593645,0.017100864402282,-0.0066947574,0.0020719005923715,0.003473435331675,0.0400420168067226,0.0,0.2
25429,0.0402022192927684,0.0541498383796154,0.013969483,0.0020477479693592,0.0331436522303352,0.0421054458552355,0.0,0.2
25433,0.0552288644855893,0.0407831908339813,-0.06355961,0.5112813806842135,0.0472846149923235,0.0463524907248599,0.0,0.2
25434,0.0672780155864599,0.1106026129114373,-0.045734357,0.4694669961509307,0.0910174090651654,0.1510078203756248,0.0,0.0
25440,0.1790838599549577,0.3466519652911812,0.11112838,0.4187532338219209,0.1313693915074388,0.0954226128701037,0.0,0.0
25451,0.1098548196752417,0.1566325438656797,0.064864665,0.0020983291089536,0.0073488533984427,0.1200654664484451,0.0,0.2
25459,0.463662508176387,0.6435814573970037,0.3998393,0.0004917107971237,0.4721939337776155,0.3924166666666667,0.0,0.2
25460,0.2451344379414106,0.3028182847524451,0.10098153,0.7348411173917052,0.3947698548939433,0.2640047941791758,0.0,0.2
25464,0.0873856676620485,0.0848188253177092,0.0050914846,0.2605436317279651,0.2210103864228737,0.165635761473048,0.0,0.0
25467,0.2459722720722288,0.2818206979803236,-0.009095449,0.3917428160722455,0.3496119872009228,0.2817294404444068,0.0,0.2
25469,0.3712002859633326,0.3334965020818302,0.16422567,0.6316511217168411,0.1754356734413919,0.1796441528909475,0.0,0.0
25478,0.0151741112133358,0.0366764660851283,-0.013872408,0.0018312379282162,0.0064574262026884,0.0201515151515151,0.0,0.2
25480,0.1339909957718484,0.2143636515948284,0.060787942,0.25076156288574,0.1243865703766306,0.0760230565231315,0.0,0.2
25483,0.0776159918762468,0.1029106643806997,0.14429809,0.0081991781086812,0.0120177564991169,0.0351309404388714,0.0,0.2
25485,0.0238683905766097,0.0709707198292836,0.021134965,0.0052293265801936,0.0281635602249988,0.0221140888787947,0.0,0.0
25490,0.9503056628794694,0.9765723469685644,0.942406,0.9477533165136156,0.9106993960445046,0.8248876404494382,1.0,1.0
25491,0.1124343630816806,0.2462150709528699,0.12908562,0.5430060234844907,0.208070097305849,0.09255065683545,0.0,0.0
25492,0.0232371861363691,0.0279081088936784,-0.053035457,0.0463619997825165,0.0197479337459041,0.11,0.0,0.4
25501,0.0445663362841617,0.0705960997473622,0.020827623,0.0034671176449772,0.0077732908967691,0.0127966459659473,0.0,0.0
25503,0.8430311554729111,0.9209410672793392,0.65230167,0.9479399945469036,0.6397132734668568,0.520007943007943,0.0,0.6
25508,0.3574613940276623,0.4761336642618649,0.471994,0.0003821576672292,0.6982083530292145,0.3202506884207628,0.0,0.4
25510,0.0466553503866689,0.1065588157398718,0.033526994,6.492639320520317e-09,0.0257808089219384,0.0120662154862898,0.0,0.0
25511,0.0414723077858228,0.1341617240985857,-0.034029737,0.0243863453987997,0.169126658311312,0.0707837301587301,0.0,0.4
25517,0.0298878267839584,0.0524639607417971,-0.010194729,0.0010250064261885,0.0032053685303503,0.0713099128576102,0.0,0.0
25520,0.153086098251463,0.1050956533517618,-0.011411097,0.6138703815592246,0.0944876903063418,0.2014362703850623,0.0,0.0
25521,0.0102559791884717,0.0271962170897878,-0.036427636,2.982608963060257e-09,0.0045514812670321,0.0301858736059479,0.0,0.0
25533,0.1651514593893612,0.3048378528861044,0.17191668,0.4380261187637572,0.1227521261976337,0.0831599895869324,0.0,0.0
25536,0.0535073121768012,0.0901587271773442,0.019632347,0.5349282304249425,0.1753993242771898,0.1315812668884149,0.0,0.2
25537,0.0655334100317326,0.0823161392954215,0.022822168,8.156364806260259e-07,0.0046096018549681,0.1111706298003072,0.0,0.0
25543,0.966257242616884,0.9771929670925243,0.9929972,0.9250145847112364,0.9229308450852144,0.8588302007626882,1.0,0.6
25545,0.129762417222938,0.2145314296494327,0.05705084,0.322000899765191,0.2087780219334074,0.0354887419202895,0.0,0.0
25553,0.5183953642629299,0.5031741177523099,0.5210029,1.988500136576919e-07,0.6648324638682166,0.38,0.0,0.0
25559,0.0207692514774386,0.0247150535822931,0.015523405,0.0032209586245608,0.0058733561944444,0.0802072538860103,0.0,0.0
25563,0.0561840073255243,0.0794269169383653,-0.011336241,0.1575619347044881,0.0425355939452642,0.0813718325791855,0.0,0.0
25567,0.3551992798092768,0.5204370386930047,0.25037095,0.391388433569848,0.2135755084411488,0.3788474756734137,0.0,0.2
25568,0.4250313680341217,0.6348186844428729,0.5026593,0.7993318334186256,0.4313718703474765,0.4371428571428571,0.0,0.0
25569,0.3615451400215097,0.4775277951026471,0.110154234,0.6802975996084004,0.3053936692431201,0.3001546391752577,0.0,0.0
25574,0.1839874672830944,0.3365728363458178,0.1241317,0.3358538982579286,0.1335736226644777,0.1291748623664591,0.0,0.0
25576,0.5696788759292866,0.6840117090936673,0.53280216,0.2504764971915558,0.1064616795612752,0.5293823927460184,1.0,0.8
25579,0.6338250448739821,0.6104739570000804,0.22486296,0.3163898919904552,0.090515471670321,0.2968649228154021,0.0,0.4
