id,predicted_lgbm,predicted_cat,predicted_xgb,predicted_bern,predicted_logreg,predicted_rf,predicted_svc,predicted_knn,y
25191,0.6164019906332162,0.6768263671951388,0.63251513,0.8876617288114107,0.5474687134315338,0.4703368231453338,0.0,0.2,1
25199,0.4376776105726036,0.5890567112037279,0.37566793,0.9836998340224486,0.5463544856370539,0.3726666666666666,0.0,0.0,1
25201,0.0173627479516389,0.0585332184309598,-0.028431317,0.0016625437451699,0.0077323913955817,0.010936116887253,0.0,0.0,0
25203,0.147662102578411,0.244911227627955,0.13691527,0.0081899894459694,0.0335320802372513,0.0612273901808785,0.0,0.0,0
25208,0.3262603865771621,0.3626224432540754,0.15424487,0.6309857757397971,0.2156153295609947,0.2372906399714885,0.0,0.4,0
25213,0.0582787393682421,0.0894025709900661,0.046738446,9.976395753306048e-13,0.002249484490608,0.0,0.0,0.0,0
25216,0.0115065529847641,0.0213800510301542,-0.021047214,8.311418151224267e-13,0.0016383709303025,0.01,0.0,0.0,0
25219,0.067222882633992,0.1143502070951079,0.062596105,5.166087125005625e-12,0.0044513849745958,0.03,0.0,0.0,0
25225,0.7566751979998835,0.8149517445602352,0.5224167,0.9120822980116748,0.2832221309239538,0.4647237534330669,0.0,0.0,0
25230,0.8376759421494228,0.9021896886185558,0.58823407,0.9196511233501572,0.8876153879663586,0.6447006211563105,0.0,0.2,1
25231,0.4097536450847811,0.4437372359558951,0.13087808,0.392116475536937,0.2187916877655829,0.3845270721066313,0.0,0.2,0
25232,0.9153253735313628,0.938869779801142,0.8291977,0.5915654390800993,0.526691619716739,0.7214295159167079,0.0,0.8,1
25248,0.932680338800441,0.9602207049163788,0.9226622,0.3931064596208601,0.5882371758020388,0.652070537856198,1.0,0.6,1
25252,0.0355983349600881,0.1669789676017247,0.008988932,0.0039354283537978,0.0421693569556293,0.06178667301671,0.0,0.0,0
25269,0.1301853414423729,0.2487467291783582,0.14168286,0.4394411135245025,0.094432261320134,0.0654465397561667,0.0,0.0,0
25277,0.0075528898281951,0.015937336560377,0.017801022,2.0073681637777575e-11,0.0047141826559428,0.01,0.0,0.0,0
25281,0.7009885092795002,0.7039722158412219,0.6865548,7.62141034908832e-05,0.0882214977863493,0.5025,1.0,1.0,0
25284,0.4162749489764974,0.4639185655163691,0.19466141,0.3767178800867898,0.2494251037776926,0.2562940927419727,0.0,0.2,1
25288,0.0852511352212474,0.1205849256635744,0.015907362,0.002269939963857,0.0205205302519898,0.0716809240732685,0.0,0.0,0
25301,0.8556760988959279,0.9485498240685242,0.7499301,0.9672594449828894,0.7226285498849554,0.59,1.0,0.4,1
25304,0.0151608530440066,0.0327865646199848,0.0610146,0.0023164567257028,0.0049642042910013,0.0900527704485488,0.0,0.0,0
25311,0.357645395857281,0.3985574932865168,0.18922445,0.4243931115756201,0.2637757327166469,0.1551749090141761,0.0,0.0,0
25319,0.183570305982621,0.1591974899161982,0.11688864,0.034304903202214,0.2621480269411251,0.1721202140798682,0.0,0.0,0
25321,0.235173471733481,0.3342860040478277,0.186793,0.1201898255014525,0.0820262400486638,0.1336312529253666,0.0,0.2,0
25323,0.498675997047999,0.815904500841663,0.3944915,0.8093017500418551,0.1884181186294009,0.3094992997198879,0.0,0.2,0
25340,0.4763311412468604,0.6411103171564263,0.41307554,0.8726677786459505,0.4881593834114172,0.4527955130542836,0.0,0.2,1
25342,0.0322629074148543,0.1120366402273568,-0.043530356,0.0122051804052849,0.1011918491626519,0.04,0.0,0.0,0
25343,0.0067265507635477,0.020986043872266,0.029334446,3.3093261593413576e-11,0.0097838976540715,0.0,0.0,0.0,0
25349,0.0142833288179015,0.0331563540269767,-0.0689725,0.0034693481197203,0.0074824525693551,0.0103100775193798,0.0,0.2,0
25350,0.5819199940171378,0.4355857724020925,0.2850315,0.5925657576457665,0.1410281477542956,0.3512426907373164,0.0,0.4,0
25364,0.0227060094317283,0.0452634456926568,0.019040022,0.110245767818235,0.0153553449908266,0.12,0.0,0.2,0
25365,0.6385993894478901,0.65995001619988,0.36172503,0.9657536144979488,0.4820630954738092,0.4563636363636364,0.0,0.4,0
25384,0.0356260402110107,0.0838103406453816,0.082850985,0.0011451332679582,0.0185736991240503,0.0515006173792251,0.0,0.0,0
25385,0.5644098739576382,0.6510613023964071,0.4625968,0.8922747187475457,0.7600584422980271,0.5451509687281031,0.0,0.2,0
25386,0.5784519212159586,0.6626592394621593,0.3994284,0.6679753635306737,0.4572436395578058,0.3268069306930692,0.0,0.2,1
25409,0.0082954030268604,0.0146832366662628,0.009690723,1.2144369478088865e-12,0.0010594575955725,0.0,0.0,0.0,0
25414,0.0837706742049777,0.2006134395179444,0.09348022,0.4223942692464946,0.2520644823458067,0.1522863317460944,0.0,0.0,0
25419,0.1638754772227628,0.2748759747796439,0.10098295,0.6860563346997955,0.2472768379586674,0.1747027471179343,0.0,0.0,0
25422,0.0429115123380951,0.0623917053562336,-0.12028937,0.0353233678606733,0.2006895253978278,0.06,0.0,0.0,0
25424,0.938530187569759,0.966096537963296,0.96618927,0.6574465880140976,0.7624129740086669,0.825042445733935,1.0,0.8,1
25430,0.0607761755798486,0.1018160820940626,0.005107962,0.0236435588582964,0.1283723253314598,0.14,0.0,0.2,1
25431,0.2848609081409368,0.419687829784563,0.13302086,0.7289401076445747,0.1956743951843482,0.249957851536292,0.0,0.4,0
25436,0.1137312444937677,0.2961887785318713,0.10707635,0.7103819925544029,0.2195973727296444,0.192746299723871,0.0,0.2,1
25438,0.1444373899166088,0.1090759823300695,0.06303046,0.2908450505959487,0.2100681147185018,0.0903125,1.0,0.2,0
25448,0.3417434748643811,0.431844394335002,0.25172094,0.4841942006440943,0.0884471433065979,0.1580406662604919,0.0,0.0,0
25470,0.4501769095487192,0.6010176486707425,0.21938975,0.6097646234268737,0.235716032774111,0.4259717070442156,0.0,0.4,0
25472,0.053259105080087,0.1219785510148922,0.066430055,0.0033182690110522,0.0332654290631014,0.0515914272685818,0.0,0.2,0
25473,0.7334764104095068,0.604718293596981,0.4336412,0.0003256745861242,0.3820253070602669,0.45,0.0,0.0,0
25481,0.891865244729112,0.8858368386247124,0.7011668,0.6415372083859596,0.4437600321079117,0.6101719576719576,1.0,0.6,1
25482,0.0234876124259545,0.1128183606611258,0.052638326,0.0035823037951658,0.0461186096217783,0.040318352059925,0.0,0.0,0
25500,0.8224245208181926,0.8546381797835033,0.5271087,0.7106162605996041,0.5566259325652958,0.6401785714285714,0.0,0.0,1
25512,0.0143044942345319,0.0320074778952986,-0.08736036,0.0031318210155272,0.0081207678083098,0.0204868742368742,0.0,0.0,0
25513,0.7727055704178248,0.7962774399750955,0.4829623,0.8316490268166852,0.6108262796785773,0.5731372905309913,0.0,0.0,1
25525,0.1526461046862467,0.2485789241050552,0.08274119,0.1821321689753856,0.0487056707477286,0.2294714609480159,0.0,0.6,0
25530,0.2150443231329299,0.3311060273505635,0.21268827,0.5048124447570175,0.4048444092902333,0.1201052631578947,1.0,0.8,1
25534,0.1030100765551126,0.1611449465743188,0.17618985,0.548807644155191,0.4097716955753814,0.16932944275182,0.0,0.0,0
25542,0.5569630704056333,0.6634421564953031,0.42700052,0.0004895718575196,0.5198421412281368,0.3095054945054944,0.0,0.2,1
25556,0.1295027862024225,0.3210965570462642,0.15375558,0.6386827079179335,0.1789005092076376,0.1066782987737832,0.0,0.2,0
25557,0.9672789910016584,0.9863108923308888,0.94973093,0.9257714029055686,0.9003673864087216,0.8757582417582418,1.0,0.8,1
25564,0.7007355523952116,0.7898604184702354,0.5861414,0.9609276834515256,0.5056215206506687,0.5,1.0,0.4,1
25573,0.1314893866660677,0.1964858242351519,0.09953543,0.3263196582400665,0.2594417063692308,0.0611709343419672,0.0,0.0,1
25575,0.5467897715745984,0.5262458503267265,0.23855129,0.6113699762648055,0.3732208051868207,0.2614237339067791,0.0,0.4,0
25577,0.7962130913102515,0.5933668632017003,0.5654267,0.7262638672551027,0.1440261618752265,0.4018739261724067,0.0,0.2,1
25578,0.3138966924033622,0.5166474117754581,0.26422727,0.5184396837392549,0.288865102290309,0.2972858029208829,0.0,0.0,0
25580,0.5893919685652582,0.7164269759865968,0.30292192,0.6300765761215315,0.1839995026915646,0.4282635757809601,0.0,0.0,1
25603,0.1203342046764807,0.3639445014906796,0.08174608,0.2107923321799885,0.0641846874870549,0.1549147495604394,0.0,0.0,0
25611,0.2732642960249248,0.2968474921819733,0.15102549,0.251395492353639,0.0521013160005436,0.2627458412577594,0.0,0.2,0
25638,0.082624032259367,0.1395381238537359,0.13507538,0.0059918552826858,0.022741926734255,0.0812273901808785,0.0,0.0,0
25652,0.7280021503215665,0.8812616523597987,0.6074963,0.518091625988376,0.5498180183635757,0.5396946053946053,1.0,0.6,0
25658,0.2981219920802453,0.3927880287421409,0.2145087,0.6981153005071951,0.2952516920896769,0.3256417628874204,0.0,0.6,0
25662,0.1561644953752854,0.2573213667859645,-0.020802476,0.3785685539036935,0.0712702440658797,0.1417372903563941,0.0,0.0,1
25675,0.2814508873403789,0.3504489526172293,0.18955639,0.4324843722814459,0.2436110961830106,0.2877651001147051,0.0,0.0,0
25696,0.1670828117526953,0.3108725305797702,0.0892568,0.5291586175309976,0.1131034623869546,0.2756619236922443,0.0,0.0,0
25704,0.0108043318042381,0.0192010884692298,-0.015509416,1.1243775794693145e-12,0.0021052501650292,0.01,0.0,0.0,0
25713,0.0578177210112669,0.2024886318287856,0.04451167,0.0016287143994735,0.0053036514731726,0.0908401796472779,0.0,0.0,0
25716,0.18359225299554,0.1453054125735219,0.12639388,0.2439026757298327,0.2214373211263037,0.15,1.0,0.4,0
25727,0.0214431655063506,0.0399501080878134,0.014195177,1.4122106602237842e-12,0.0018004677568113,0.01,0.0,0.0,0
25737,0.2551011289150208,0.3148281861807219,0.10320373,0.1666728639708571,0.0246615233083933,0.1560294834110997,0.0,0.4,0
25739,0.079495759971546,0.0925604251879081,0.08208025,0.0044060806642137,0.0074204700979941,0.0975,0.0,0.2,0
25747,0.0197089469716722,0.0592242094447815,0.057443514,8.098271160655116e-12,0.0072058064627998,0.0,0.0,0.0,0
25780,0.1333722020120789,0.2214280069466315,0.06916282,0.5122170775409756,0.386789361895912,0.2016745661745661,0.0,0.2,0
25787,0.0440272386760774,0.1576521314289029,0.033946335,0.0074725381313625,0.0363226718035234,0.1101030927835051,0.0,0.2,0
25799,0.9010660272186516,0.951965408151022,0.69765687,0.9437046203795968,0.9037287683805288,0.6987689393939394,0.0,0.2,1
25801,0.0129175854000799,0.0314493437202998,-0.0025021315,1.3558682832197876e-12,0.0008905087630259,0.0,0.0,0.0,0
25803,0.0067915446829974,0.0078940687588479,-0.032355256,7.876103994817237e-13,0.0014539725519428,0.0,0.0,0.0,0
25805,0.1016755014435928,0.1519820668568158,0.08590058,0.1398029845768506,0.0785682109571456,0.04,0.0,0.0,0
25807,0.0713002901275695,0.1119509799300355,0.0067495797,0.3910076321374214,0.0631983857274562,0.065009884445948,0.0,0.2,0
25811,0.2133033850231407,0.287060428947177,0.15133667,0.4536975920474714,0.1445773611532754,0.1294089053185773,0.0,0.4,0
25814,0.0150046408425193,0.0265205500245242,-0.017115774,0.0055722029080455,0.0030415516945701,0.0115257940267922,0.0,0.0,0
25819,0.16840053228414,0.3051325051740518,0.090141416,0.4352577464493509,0.1168817882317244,0.1019461323896158,0.0,0.6,0
25826,0.1611300118496677,0.2998492961304587,0.06446348,0.503252059411414,0.1837878102233235,0.0907477318352084,0.0,0.2,0
25831,0.0071787830416284,0.015918722524565,-0.0053475127,2.5924671382994447e-11,0.0090988691864451,0.0,0.0,0.0,0
25842,0.0131537155138081,0.0373386939465396,-0.024146542,1.4122106602237842e-12,0.0020534405536412,0.01,0.0,0.0,0
25845,0.939983537499094,0.9718011710725948,0.8826332,0.9460060235008728,0.7816549909511068,0.8198039215686274,0.0,0.8,0
25847,0.9058234960186786,0.8838868113081635,0.7864866,0.8882058134735761,0.61783626878208,0.5195537776914287,0.0,0.2,1
25862,0.0406393913297188,0.0923267128012472,0.02930498,0.058867559170541,0.1206600905245951,0.1,0.0,0.0,0
25867,0.0107358933741147,0.0120199588537973,-0.010059132,5.870855552194315e-13,0.0008697093759849,0.0,0.0,0.0,0
25870,0.2687524380087568,0.3654553890302173,0.15538822,0.6736681009585049,0.3444640925814453,0.1606643219829262,0.0,0.6,0
25878,0.5740234027188635,0.5634217252648538,0.32562175,0.5600366576456007,0.3599280763707836,0.3388232670787332,0.0,0.0,0
25891,0.0488695736690742,0.0659927627209296,0.03991698,0.0012635508010298,0.0141368698594627,0.0303873167350105,0.0,0.0,0
25901,0.3899812589025644,0.588201137974343,0.36936978,0.7984209664561267,0.5301962775472833,0.3504166666666667,0.0,0.0,0
25902,0.0386258117960513,0.0656765587827572,0.14488174,0.0023219861191751,0.006672269334245,0.0721701944246897,0.0,0.0,0
25915,0.1745767669675038,0.333014623838425,0.18714921,0.6857248810992951,0.1196619509426455,0.3136538461538461,0.0,0.4,0
25922,0.0342666729071682,0.0618086683262572,0.0023491583,1.4599899932122311e-08,0.084906580581515,0.1619507123308372,0.0,0.2,0
25927,0.1904448162893629,0.3640887197052994,0.18270274,0.6401265702156472,0.3225779487867871,0.1949561219594729,0.0,0.0,0
25929,0.2949673555541425,0.3846962458223826,0.1700092,0.3584615050802688,0.1182556166633223,0.1339494983797879,0.0,0.2,0
25948,0.011884279659356,0.0425864635843119,-0.05618352,0.0012867648983941,0.0040619021116717,0.0008316544325239,0.0,0.0,0
25957,0.0243795750391138,0.0580827701646255,0.043490082,0.0083506399881433,0.0107495507539142,0.0103097474174249,0.0,0.2,0
25960,0.8175318556390442,0.8301210930226463,0.6051591,0.4182739545122541,0.3819752945450232,0.7030291175261374,0.0,0.8,1
25961,0.3469388303719411,0.3489425350015273,0.12552269,0.4998959246221693,0.3630681878085769,0.2965511454820986,0.0,0.2,1
25963,0.1669076196615873,0.294721152807074,-0.0028050744,0.4997991836242383,0.1650059389866092,0.1663482934254526,0.0,0.0,0
25969,0.948861503633834,0.9840553765933712,0.9674562,0.9470551349923032,0.9371710658213764,0.6698717948717949,0.0,1.0,1
25983,0.0553623790492566,0.1092702065427737,-0.008019057,0.7202556602862131,0.2744628461196258,0.0846711398359306,0.0,0.0,0
25987,0.335898936087796,0.456959237225577,0.23515686,0.6451704328060528,0.2330597478582919,0.2810555351313586,0.0,0.2,0
25996,0.017098783442005,0.0665098366303397,-0.015815087,0.000447831505181,0.0039721572536388,0.0215662055335968,0.0,0.0,0
26005,0.1144923643145229,0.1885214161762924,0.051054757,7.233428421448005e-05,0.1246689761175696,0.1265684223724328,0.0,0.0,0
26013,0.0124860089371888,0.0292771928420081,-0.0112216035,0.0011859693493955,0.0111113394954824,0.0301406781284421,0.0,0.0,0
26030,0.6497890386514968,0.7665999742911931,0.44160882,0.5398706346380844,0.5881503924310751,0.6298887909615901,0.0,0.6,0
26031,0.012189696305184,0.0448762869354156,0.02235595,1.1243775794693145e-12,0.0025125764221486,0.01,0.0,0.0,0
26035,0.1230420870752125,0.2594801985750517,0.13385956,0.630910533568937,0.0337727587721093,0.2087787577210885,0.0,0.4,0
26037,0.1382869816771607,0.2202368740549918,0.13532174,0.2345159658841111,0.0936469104565293,0.2901320790386628,0.0,0.0,1
26045,0.0374061492691992,0.0456706044135892,0.006829601,0.0028949126443724,0.0132648179384239,0.0507473589212719,0.0,0.0,0
26071,0.0473497934307319,0.1087930991740313,0.08137904,0.0047869494202559,0.0120324793555602,0.0536407952607814,0.0,0.0,0
26073,0.3172218837766321,0.3829081059343098,0.18721418,0.7554705536818012,0.3094298792348735,0.1498153282902095,0.0,0.0,0
26077,0.0970985387707895,0.1330995168403526,0.12334885,1.5714971469183096e-08,0.1226811087095772,0.0963448275862069,0.0,0.0,0
26082,0.0452085700764239,0.0770291994896618,0.04667843,0.0055012023996894,0.0219118900396412,0.1111253680554837,0.0,0.2,0
26083,0.7621277531526605,0.7543469503659332,0.47377452,0.5403570454748364,0.3662610169915749,0.6102134819064431,1.0,0.6,1
26084,0.0484766419960486,0.043948223572733,-0.06953765,0.0013799254772786,0.0278321829542548,0.16,0.0,0.0,0
26090,0.2361554090954377,0.4644087945524605,0.1883076,0.1398496273690598,0.1555614853367899,0.1724612834515844,0.0,0.0,0
26123,0.0874029183171585,0.213038687376442,0.06371052,0.002099186150021,0.0163008668812728,0.1004347826086956,0.0,0.0,0
26127,0.0525973320188302,0.1352763493829006,0.08070722,1.5980202910433892e-08,0.0429530288886961,0.050862097362415,0.0,0.0,0
26129,0.9614237301975076,0.9832911699472976,1.04963,0.8906842809163442,0.9439747274300112,0.8446335447498237,1.0,0.4,1
26132,0.9154933467776972,0.9312032991353568,0.7357351,0.3204747809928175,0.5161369957645461,0.8090687526607067,1.0,0.8,0
26137,0.3053010916475128,0.3843761376882209,0.18320541,0.2126966524104935,0.5383597117670095,0.395,0.0,0.6,0
26195,0.7753755369571639,0.6346950683321633,0.39846122,0.5443402615331605,0.1842499233015521,0.2810441515064777,0.0,0.0,0
26204,0.8692687270960949,0.8866336413376559,0.7048655,0.4218713909042127,0.3308713255739575,0.6212210557312916,1.0,0.8,1
26211,0.2081744226018352,0.4143207690775602,0.08448551,0.3416563463769262,0.2044854517448612,0.1360091066013466,0.0,0.0,0
26216,0.7402121227039478,0.6412407558555185,0.58361405,0.9177178060028512,0.7326658852389522,0.4918063456750887,0.0,0.0,1
26224,0.8173780515259439,0.9109915926027856,0.6596475,0.9735152191675251,0.8051837567618679,0.5866666666666667,0.0,0.6,1
26243,0.2117683095056867,0.166837641124815,0.12924644,0.4928114781164197,0.3668711789937426,0.2007515991471215,0.0,0.2,0
26250,0.3609050459000825,0.5567030790363229,0.23286028,0.7763837506414484,0.2992973076388364,0.275666740075166,0.0,0.2,1
26253,0.3362507620449575,0.4163874836778006,0.21556813,0.445688861178079,0.3176330463648461,0.2125135633875872,0.0,0.0,0
26263,0.3833879137360662,0.4069017523140868,0.22365041,0.9017940178160032,0.2205441488343956,0.2903458049886621,0.0,0.2,1
26292,0.1406828944998418,0.2792903210725518,0.12919652,0.0016912829451273,0.0094429693208223,0.1372949227753647,0.0,0.0,0
26295,0.019432397082623,0.0435142588398264,0.07515503,0.0047669438486784,0.0109064156893982,0.0131698540280857,0.0,0.0,0
26299,0.960613020560616,0.9760448715354998,0.9658105,0.8507750658977747,0.80403892564596,0.8137354312354312,1.0,0.6,1
26318,0.3844447515931792,0.4992982276686213,0.33644015,0.6801857915692877,0.1882889035148157,0.3692129345872215,0.0,0.4,0
26334,0.009930401021465,0.0123109745129371,0.0036608337,1.71206656626647e-12,0.001753838805533,0.02,0.0,0.0,0
26341,0.2855958915510827,0.3206874714132783,0.108865306,0.1689364113026245,0.0603031464537779,0.110709637259747,0.0,0.2,0
26342,0.2405576632049364,0.4270802215518648,0.17144427,0.5120708026437647,0.1494766172398012,0.090614463337909,0.0,0.2,1
26354,0.8407998063188501,0.9152035111048358,0.7264289,0.922600042444814,0.8406598587532066,0.6298967236467236,0.0,0.6,1
26358,0.0902687976400395,0.1486917292597379,0.08744398,0.6144638367731762,0.1702141405600528,0.08082544365809,0.0,0.2,0
26359,0.8823421902641799,0.9442381998609884,0.72357464,0.5678994510319149,0.7258471933898282,0.6373349157347001,0.0,0.6,1
26360,0.0393681927820634,0.0398741029867326,-0.03791591,0.0192632167855262,0.0011753077937371,0.1019237549407958,0.0,0.2,0
26369,0.0410859398493564,0.0705594971717976,-0.05141829,0.3351203192059902,0.1557270723784512,0.060622796435187,0.0,0.0,0
26370,0.6900425914620701,0.8890708790531004,0.5448345,0.9119546480861348,0.4182542824066913,0.5616705224695421,0.0,0.2,1
26372,0.0937115380090433,0.1788558846295213,0.066121355,0.0017896387787418,0.0059284804250165,0.1639473684210526,0.0,0.0,0
26374,0.0878702028458486,0.2533386543163675,0.0627632,0.3418491444638157,0.0966416354319619,0.1628537627594848,0.0,0.4,0
26379,0.9111296091008052,0.97960537032349,0.8865083,0.9476340026246532,0.92002127955236,0.8212261904761905,1.0,0.6,1
26381,0.676221387537227,0.7903340422755989,0.4774348,0.9423510523995966,0.7502110927523948,0.5347920168067227,0.0,0.0,0
26390,0.1235265303904367,0.1945896149490731,0.054204013,0.4989131702449015,0.2127800094000799,0.1123675976139619,0.0,0.0,0
26401,0.0672529734771572,0.085665372940909,0.078133725,1.1963695604066212e-05,0.0188318641712706,0.0603272217169077,0.0,0.0,0
26410,0.0838865293468533,0.1304332164615121,0.10031971,0.3450887597372308,0.0723118577342641,0.0709348227080927,0.0,0.2,0
26417,0.9198545437984726,0.946357183320656,0.819137,0.7028905395955278,0.7388418624874652,0.7591044776119403,1.0,0.4,1
26424,0.3704225918737322,0.4002759138497681,0.14531529,0.4112095563103471,0.0469720675612744,0.1152733031307641,0.0,0.4,0
26436,0.1527836056115186,0.1837883744391328,0.13788843,0.5238826573598492,0.2886202183130794,0.2032571085539054,0.0,0.0,1
26446,0.1977092078368982,0.2326016598002273,0.08963708,0.3895453853790056,0.1766138438279902,0.124873874777411,0.0,0.0,0
26447,0.9522810646765204,0.9736229510100918,1.0193491,0.891706220767445,0.928500518706232,0.8793732193732194,1.0,0.8,1
26452,0.4722709614788414,0.5152612330810491,0.36378476,0.5204297861098316,0.1668050214932263,0.1741419282957856,0.0,0.6,1
26460,0.0899788241651095,0.2861245989741025,0.105166055,0.3551549911072529,0.1042345900495505,0.1327562603693761,0.0,0.2,0
26463,0.388588755083439,0.4275759840858625,0.19811437,0.6154700386571903,0.0942125668747355,0.2131714831362841,0.0,0.2,0
26476,0.0050532040748019,0.0118666040226014,-0.04815557,0.0009067931586498,0.0076472793426376,0.0300729927007299,0.0,0.0,0
26478,0.8780570514243019,0.9181835011145716,0.591693,0.9654473644938952,0.7900531238900289,0.625,1.0,0.6,1
26480,0.063491782406324,0.1142922377844144,0.030142976,0.2579977266419224,0.0871839197362826,0.1297057217409339,0.0,0.0,0
26485,0.260238923563496,0.4112775224659038,0.39893782,0.6860607148529414,0.2053590761329295,0.1398002761661831,0.0,0.0,0
26489,0.52693187870094,0.6512394575924796,0.4239379,0.7481965974710265,0.5212015364664574,0.3102684563758389,0.0,0.4,1
26490,0.7264981782646259,0.8335543355982276,0.53350586,0.6837691892442882,0.7541380873554553,0.5694156724858666,0.0,0.0,0
26499,0.3765387527196021,0.3514395088497096,0.13686243,0.3813880369349781,0.1965466935031498,0.1004569579288025,0.0,0.0,0
26503,0.037432661987696,0.0166161786359689,-0.030322986,8.662106661528272e-09,0.002243833793596,0.09,0.0,0.0,0
26509,0.0070523835072073,0.0075542991058421,-0.041687455,1.2974719691112474e-12,0.0016040693213132,0.01,0.0,0.0,0
26512,0.2790669235107003,0.3958548246550501,0.1669653,0.7105212938395282,0.5210192913050415,0.234425425812241,0.0,0.2,0
26518,0.7819420343148362,0.7659530663932015,0.5737837,0.7319070481606652,0.3868032569305184,0.4248333333333333,0.0,0.0,0
26528,0.8155567178843639,0.8342192920388793,0.70049363,0.631183329277067,0.5138196643908476,0.4856516853030011,1.0,0.0,0
26530,0.2126715218907461,0.485587365925422,0.18399826,0.6821129236899983,0.2629098538890711,0.1463305665774486,0.0,0.2,0
26531,0.0090369541990749,0.0513977728717862,-0.04193863,0.0012114683544351,0.0064247714185332,0.0100510204081632,0.0,0.0,0
26538,0.5505373647923296,0.5948307257666167,0.41126737,0.5350348829059528,0.366791945583159,0.1426436730058808,0.0,0.4,1
26540,0.0180639039489014,0.0430173916817317,0.04169556,0.0051503757175251,0.0167463239976191,0.0387305036375462,0.0,0.0,0
26543,0.0570052544058494,0.0654577723603488,-0.0114720175,0.0060277136567357,0.0119329194972308,0.1010373246490888,0.0,0.4,0
26552,0.0383917577539022,0.101648480745831,-0.026943164,0.0019752543000555,0.0085519710061814,0.1101333333333333,0.0,0.0,0
26554,0.7350517180625092,0.8448125554255164,0.41642046,0.674506332352761,0.3350104668269406,0.5551455814366999,1.0,0.8,1
26558,0.2862834502379917,0.2379282878778035,0.08579582,0.9391896340126314,0.4486563662658009,0.3396428571428571,0.0,0.2,0
26559,0.0483878431238195,0.0326326968271995,0.019184712,0.0041397295513673,0.0056522570191853,0.02,0.0,0.2,0
26568,0.6781401789146595,0.8390736096329423,0.5497398,0.9472459872728566,0.6065584823473646,0.4675080904258426,0.0,0.2,1
26582,0.0511138945667375,0.0904174215952165,-0.047988616,0.2945318400654816,0.1439112086680198,0.1410686274509803,0.0,0.0,0
26584,0.8599861068683161,0.9339578894430836,0.7158145,7.721035912039953e-08,0.6884573817356006,0.62,0.0,0.4,1
26588,0.539898716057655,0.4071620862765875,0.17531404,0.2956758054835817,0.2789288267299188,0.4060915898617512,0.0,0.0,0
26606,0.5118693144311627,0.6001824111998469,0.37274954,0.9735767675842708,0.5882509673957923,0.4185659299191375,0.0,0.0,1
26610,0.3507400776932995,0.3271820640659023,0.23217385,0.5696324514196113,0.1908757852190002,0.2294312521915374,0.0,0.0,0
26622,0.9279718305841352,0.963357875497215,0.8924336,0.7594151841241391,0.6734201368338067,0.8180361247947455,0.0,1.0,1
26624,0.0363547911140115,0.1063720275661845,-0.091728516,0.0191634317415592,0.0911484598025872,0.1006134969325153,0.0,0.2,0
26631,0.070991430474263,0.1800714863285661,0.09601974,0.0177843280404,0.1569141567251977,0.03,0.0,0.0,0
26633,0.7690510662877269,0.946591499679114,0.5894698,0.8558192077543428,0.8404373401432004,0.5000884955752213,0.0,0.4,0
26636,0.8970556117609398,0.937478149414828,0.7908657,0.9721382513836628,0.7178860832248496,0.6698412698412699,1.0,0.8,0
26648,0.8970309486665161,0.9309668711754024,0.83772576,0.4299098737039786,0.337520844959194,0.6581001984126985,0.0,0.6,1
26660,0.0457652766541274,0.0759670866830025,0.0036700577,0.0003291055705011,0.0164480895721008,0.0507836990595611,0.0,0.2,0
26671,0.0106936105918298,0.0170022203412809,0.044258654,1.7024718706561014e-12,0.0011138229137957,0.0,0.0,0.0,0
26682,0.200186899985604,0.2796705817002743,0.12271237,0.5245283149024601,0.1611577384586971,0.1843307894456127,0.0,0.2,0
26698,0.387856925956454,0.4576318565196914,0.23077236,0.5750733759090936,0.1676815100424879,0.3635705060705061,0.0,0.4,1
26712,0.8724961299070345,0.9360566574761104,0.7892004,0.0001249468540476,0.8840805450487772,0.67,0.0,0.8,0
26716,0.3871744862974679,0.650674377549182,0.22338359,0.4744568142268854,0.0989687981611721,0.2569650567297551,0.0,0.0,0
26719,0.5856569732309538,0.6744462267855851,0.4110939,0.8963485609537748,0.6369776081546668,0.4411235955056179,0.0,0.2,1
26730,0.0355684548204459,0.078959872301969,-0.0018521752,0.1019908317451593,0.0444094234396303,0.0465431221349545,0.0,0.0,0
26738,0.0364979849863978,0.0505329670027752,0.03878873,0.0028013757477164,0.0345938706562987,0.15,0.0,0.4,0
26747,0.0293504833433236,0.0571083846161361,0.018427948,0.0048196125736892,0.0335065802520125,0.0570648148148148,0.0,0.2,0
26755,0.0554716170626095,0.0948066922548499,0.03888812,0.0054394184724228,0.0129804873580956,0.0614166403153489,0.0,0.2,0
26756,0.3247485412255667,0.4522093219841046,0.10920507,0.5770749823387372,0.2787924376637705,0.2203566696433511,0.0,0.4,0
26758,0.8747460304479061,0.9205322109995488,0.69019645,0.4145711681273232,0.5016357310569894,0.5854761273533421,0.0,0.8,1
26759,0.0373395335332282,0.0596057079239652,0.007695004,3.476562724860482e-05,0.04573553545762,0.0269190591380252,0.0,0.2,0
26767,0.7738682768095283,0.8415596525975971,0.6717396,0.4224665904520875,0.3530105199496453,0.5593286052009456,0.0,0.8,1
26769,0.3787327375076079,0.4702025466797566,0.19584449,0.5178241305172093,0.2528823523280191,0.2029847445288788,0.0,0.2,0
