id,predicted_xgb
7578.0,0.021613842
7579.0,0.19906288
7581.0,0.6312994
7584.0,0.4682954
7585.0,-0.021405311
7586.0,0.5343339
7589.0,0.16525947
7594.0,0.013723229
7596.0,0.48312926
7598.0,-0.014877823
7599.0,0.45312524
7600.0,-0.015880449
7602.0,0.001270931
7610.0,0.16137949
7611.0,-0.040836703
7615.0,0.1361843
7623.0,-0.029435892
7624.0,-0.043221474
7627.0,0.1063866
7629.0,0.028875511
7631.0,0.012575347
7632.0,0.290473
7635.0,0.14624456
7636.0,0.08314042
7637.0,0.12429722
7641.0,0.079189055
7644.0,0.20247908
7647.0,0.012433924
7649.0,0.04169351
7655.0,1.1301978
7657.0,0.10802439
7658.0,0.057404567
7661.0,0.06503665
7662.0,0.01851174
7665.0,0.5998565
7669.0,0.10404202
7672.0,-0.0011979765
7674.0,0.096946456
7677.0,0.029973343
7681.0,0.65394706
7686.0,0.004987953
7688.0,-0.120989084
7692.0,0.14241582
7695.0,0.10875533
7699.0,-0.04063372
7701.0,0.015728502
7704.0,0.5201169
7707.0,0.10294743
7709.0,0.07676298
7714.0,0.23685549
7723.0,0.027714333
7726.0,0.07235821
7727.0,0.45227095
7730.0,0.226038
7731.0,0.46916288
7732.0,0.09418809
7733.0,1.0168601
7738.0,0.1186438
7740.0,0.23778045
7743.0,-0.007322967
7745.0,-0.20865203
7746.0,0.12393247
7751.0,1.0150219
7752.0,-0.032861993
7753.0,0.017691974
7758.0,0.75633466
7759.0,0.24245758
7760.0,0.13917594
7763.0,0.027252464
7769.0,-0.019559605
7770.0,0.070814855
7772.0,-0.004612792
7773.0,0.06355823
7775.0,0.20567042
7778.0,0.10565095
7780.0,0.23644313
7783.0,0.46435237
7784.0,0.03944808
7793.0,0.17833486
7796.0,0.1397389
7797.0,0.030069834
7799.0,0.07704657
7803.0,0.07810743
7804.0,0.0669559
7805.0,0.08228141
7807.0,-0.027772924
7808.0,0.105070665
7809.0,0.35982817
7810.0,0.0796007
7812.0,0.11928524
7813.0,0.05816992
7814.0,0.062050365
7817.0,0.06888878
7821.0,0.20921671
7826.0,0.5481029
7829.0,0.10597146
7831.0,0.048067585
7832.0,-0.009437239
7834.0,0.079106376
7836.0,0.20247991
7837.0,0.1143081
7842.0,0.15013634
7843.0,0.07237591
7845.0,0.16472672
7846.0,0.083413534
7848.0,-0.03843552
7853.0,0.057543404
7858.0,-0.0525625
7864.0,0.05229505
7868.0,0.5890461
7870.0,-0.0007395253
7882.0,0.1413487
7883.0,0.040754568
7884.0,0.31400508
7885.0,0.17932598
7887.0,-0.047646463
7890.0,0.45867383
7892.0,0.72132343
7895.0,0.62567353
7896.0,0.006641491
7904.0,0.047164723
7908.0,0.03098402
7910.0,0.06440826
7912.0,0.12158125
7914.0,0.04280486
7915.0,0.25350815
7916.0,0.831752
7918.0,0.34741852
7920.0,0.16135818
7922.0,0.84362584
7926.0,0.017768553
7928.0,0.046387814
7930.0,0.193753
7935.0,0.59643734
7945.0,0.5435199
7950.0,0.018845355
7951.0,0.1434969
7952.0,0.47707665
7958.0,-0.017298166
7962.0,0.60865515
7966.0,0.11727199
7968.0,0.7901967
7969.0,0.13060902
7971.0,0.14591458
7977.0,0.42705035
7979.0,0.21545766
7983.0,0.055463832
7986.0,0.15910153
7987.0,1.017901
7992.0,0.0009853113
7994.0,0.66886616
7997.0,0.032996785
7998.0,-0.092344254
7999.0,0.09021859
8001.0,0.05305375
8002.0,-0.022178734
8004.0,0.056574143
8005.0,0.10586186
8006.0,0.20868857
8012.0,0.12673247
8017.0,0.006260917
8018.0,0.041242205
8021.0,0.13484676
8023.0,0.1499537
8026.0,0.010666105
8033.0,0.10549812
8040.0,0.025013436
8043.0,0.5815948
8049.0,-0.02977729
8055.0,0.19062532
8056.0,0.7152943
8058.0,0.18184778
8059.0,0.4199192
8060.0,0.035716064
8062.0,-0.054934528
8063.0,-0.005754562
8064.0,0.04552856
8065.0,0.53401977
8066.0,0.39470378
8071.0,0.08364048
8072.0,0.59270686
8073.0,0.07265293
8074.0,0.527678
8080.0,0.08767715
8082.0,0.08391975
8085.0,0.90988857
8086.0,0.44591558
8091.0,0.013707416
8092.0,0.6339805
8105.0,0.6468962
8106.0,0.55778307
8107.0,0.45028168
8108.0,-0.04644082
8109.0,-0.06611904
8110.0,0.016291384
8111.0,-0.06755811
8112.0,0.014988101
8121.0,-0.007937074
8122.0,0.1825557
8123.0,0.9693667
8127.0,0.06413271
8129.0,0.045538235
8130.0,0.115050346
8133.0,0.53533685
8134.0,0.055220492
8140.0,0.17080799
8141.0,0.001977575
8142.0,0.093211256
8146.0,0.20952006
8148.0,0.06114744
8150.0,0.006606185
8151.0,0.11073202
8152.0,0.054967184
8154.0,-0.028140364
8156.0,0.045557726
8166.0,0.08390492
8167.0,0.34440106
8171.0,0.5791678
8178.0,0.023195727
8181.0,-0.012530401
8182.0,0.18638285
8183.0,0.79356396
8184.0,0.14998093
8192.0,-0.013412899
8193.0,0.046623096
8194.0,0.58075315
8197.0,0.16080958
8202.0,0.27735525
8205.0,1.0329392
8208.0,0.6199098
8210.0,0.061415505
8218.0,0.07034634
8219.0,0.05500384
8222.0,-0.014055848
8226.0,0.098230734
8228.0,0.6726223
8234.0,0.058497418
8238.0,0.034117598
8239.0,0.4935801
8243.0,0.5029605
8244.0,0.10581518
8245.0,0.18971957
8247.0,0.08979027
8248.0,0.15872744
8249.0,0.036643416
8250.0,0.037522215
8252.0,0.027220286
8254.0,-0.058799542
8256.0,0.043256145
8257.0,0.07945893
8259.0,0.16738664
8260.0,0.5402098
8265.0,0.030559655
8267.0,0.11601182
8269.0,0.44866294
8272.0,-0.0075541013
8274.0,0.022982491
8275.0,0.21144122
8276.0,0.1717515
8280.0,0.08339062
8281.0,-0.029676741
8291.0,0.15013337
8292.0,0.013409398
8297.0,0.23985292
8299.0,0.27941924
8301.0,0.087717034
8302.0,-0.04961675
8305.0,0.20285468
8306.0,0.11718502
8311.0,0.26432502
8312.0,0.10691415
8315.0,-0.0033428664
8319.0,0.053661227
8320.0,0.08258784
8323.0,0.0906127
8326.0,0.009479284
8327.0,0.11315547
8328.0,0.14274886
8331.0,0.091183744
8333.0,-0.08916512
8335.0,0.089942776
8340.0,0.009670349
8341.0,0.1071619
8344.0,0.064891525
8346.0,0.0194343
8348.0,0.4600826
8349.0,0.060572673
8354.0,-0.024722382
8360.0,0.3338547
8368.0,0.102143265
8370.0,0.18955672
8371.0,0.00049721275
8373.0,0.19818033
8375.0,-0.020271167
8379.0,0.9870797
8380.0,0.87433416
8384.0,0.20103578
8386.0,0.3728042
8387.0,0.10087317
8392.0,-0.028375795
8396.0,-0.0314145
8398.0,0.85834783
8400.0,0.809636
8402.0,0.12013728
8403.0,0.05946616
8407.0,0.38667077
8408.0,0.4981419
8410.0,-0.040892914
8411.0,0.07971424
8414.0,0.11815034
8417.0,0.21994634
8418.0,0.12772699
8421.0,0.029379278
8422.0,0.07657354
8424.0,0.073280424
8425.0,0.012720102
8427.0,0.058866277
8429.0,0.20250009
8430.0,-0.0116658
8431.0,0.14280081
8434.0,-0.009260892
8435.0,0.14627075
8439.0,0.17397517
8441.0,0.18105808
8443.0,-0.011089148
8445.0,0.036037374
8446.0,0.1023972
8449.0,0.905247
8452.0,0.96073246
8456.0,0.22105113
8457.0,0.5248529
8458.0,0.08935744
8459.0,0.57303584
8461.0,-0.038508397
8462.0,-0.0014046277
8464.0,0.09645147
8469.0,0.0068367915
8472.0,0.110927805
8476.0,0.10998509
8481.0,-0.10880983
8487.0,-0.00484097
8491.0,0.06959293
8493.0,-0.048122913
8497.0,0.18521978
8500.0,0.02216786
8502.0,0.2709149
8504.0,0.4132209
8506.0,0.20632441
8508.0,0.020701878
8511.0,0.3826883
8513.0,0.024435285
8516.0,0.13186558
8521.0,0.0092315
8522.0,0.09728443
8523.0,0.3427609
8526.0,0.120545454
8529.0,0.061879955
8530.0,0.13614386
8532.0,0.255929
8533.0,0.06538521
8534.0,0.06407277
8537.0,1.0346417
8540.0,0.10389194
8544.0,1.028859
8550.0,0.33712593
8551.0,0.035637826
8557.0,-0.017963145
8559.0,-0.030601367
8560.0,0.09656819
8564.0,0.027146097
8566.0,0.113176
8568.0,0.025459712
8570.0,1.0419337
8573.0,1.0087309
8574.0,0.299389
8579.0,0.11194566
8582.0,0.34123337
8584.0,0.3104688
8585.0,0.5801949
8588.0,0.0084752245
8589.0,0.12733242
8594.0,1.0601187
8601.0,-0.016345827
8603.0,0.07493272
8604.0,0.10547415
8606.0,0.13307023
8612.0,0.03160169
8619.0,0.15746468
8620.0,4.357756e-05
8622.0,0.5813232
8624.0,0.18229428
8625.0,0.03374547
8626.0,0.07006286
8628.0,0.21846518
8638.0,0.017822001
8639.0,0.050979357
8640.0,0.08606104
8642.0,0.013306962
8643.0,-0.012125297
8650.0,0.17247115
8669.0,-0.061338097
8671.0,0.0362244
8674.0,0.11193172
8676.0,0.29822057
8677.0,0.06897534
8679.0,-0.02713144
8680.0,0.07184533
8681.0,0.06662943
8687.0,-0.008234299
8688.0,0.059225418
8689.0,0.20338145
8693.0,-0.058322106
8694.0,0.2989866
8696.0,0.14205253
8702.0,0.02797855
8704.0,0.021914622
8705.0,0.13695514
8707.0,0.08440475
8710.0,-0.013012113
8713.0,-0.0341417
8715.0,0.013374908
8718.0,0.11744308
8720.0,0.19595362
8724.0,0.10909848
8730.0,0.712626
8731.0,0.6407417
8732.0,0.18064821
8734.0,-0.009809896
8736.0,0.10125927
8739.0,0.062975526
8750.0,0.4370526
8752.0,0.043902066
8754.0,0.08350156
8757.0,0.9784142
8763.0,0.044930853
8767.0,0.07518397
8768.0,0.0033200632
8772.0,0.0047176494
8773.0,0.17619534
8776.0,0.08944133
8778.0,0.52484435
8780.0,0.1531515
8781.0,0.15144545
8784.0,-0.036844052
8785.0,0.060571555
8789.0,0.014091419
8797.0,0.101777434
8799.0,0.008751082
8805.0,0.008593565
8810.0,0.09160288
8812.0,0.08991717
8814.0,0.028382702
8815.0,0.21933745
8817.0,0.08774822
8819.0,0.44091365
8821.0,0.058898892
8824.0,0.2057491
8825.0,0.16937509
8826.0,-0.04440199
8831.0,0.9682288
8832.0,0.66881615
8833.0,0.05173129
8834.0,0.08343669
8837.0,0.34650984
8840.0,-0.065277524
8846.0,-0.055745922
8850.0,0.060694076
8852.0,-0.010724534
8856.0,0.07037642
8857.0,0.06463311
8861.0,0.04377212
8862.0,0.16696936
8865.0,0.06357623
8870.0,0.712029
8871.0,0.11899679
8872.0,0.1795286
8875.0,-0.083151564
8876.0,0.06675708
8878.0,0.29966986
8880.0,-0.029600406
8881.0,0.06926577
8882.0,0.02319375
8890.0,0.24370489
8893.0,0.15621763
8897.0,0.15708348
8899.0,-0.057439487
8900.0,0.08771011
8901.0,-0.019966608
8902.0,0.11128027
8910.0,0.9681418
8912.0,0.17621088
8915.0,0.13321309
8918.0,-0.004403187
8919.0,0.24489525
8921.0,0.10914016
8922.0,0.10212759
8924.0,0.1085462
8928.0,0.11199564
8932.0,0.3145929
8933.0,0.06623692
8935.0,-0.021397404
8936.0,0.034712166
8937.0,0.072783485
8938.0,0.13127954
8944.0,0.6976906
8950.0,0.7609567
8951.0,0.880073
8955.0,0.73712474
8964.0,0.09641344
8966.0,0.13878587
8968.0,0.5158105
8972.0,0.069655105
8973.0,0.11733123
8977.0,0.08114138
8979.0,0.18137346
8980.0,0.6782037
8983.0,0.26742485
8986.0,0.8451205
8987.0,0.17342071
8988.0,0.10325954
8989.0,-0.013390243
8991.0,0.15726164
8996.0,0.010129716
8999.0,0.06907941
9000.0,0.1622947
9004.0,0.20126446
9007.0,-0.009004708
9008.0,0.5439388
9010.0,0.07780726
9012.0,0.06036726
9013.0,0.19952087
9014.0,0.17185889
9016.0,0.7564449
9020.0,0.32727206
9021.0,0.067265
9023.0,0.13515492
9028.0,0.49716622
9031.0,0.087608315
9032.0,0.07746275
9033.0,0.0206476
9042.0,0.27664906
9045.0,-0.04717357
9047.0,0.28784186
9050.0,0.051116973
9051.0,0.011488772
9052.0,0.23584484
9053.0,0.05996689
9054.0,0.09384495
9055.0,0.5814784
9056.0,0.17090787
9059.0,0.1507449
9067.0,-0.0030460553
9071.0,0.071817756
9072.0,1.032128
9073.0,-0.095670976
9074.0,-0.030370036
9080.0,0.076679945
9083.0,0.3098864
9085.0,0.17904782
9086.0,0.10214927
9089.0,0.042017084
9090.0,0.11109036
9091.0,0.07289748
9092.0,0.062196184
9099.0,0.14709441
9104.0,0.38996738
9105.0,0.16004947
9108.0,0.264257
9112.0,0.051875148
9116.0,0.016439717
9117.0,0.48780942
9118.0,0.12194892
9119.0,0.123284124
9123.0,0.0956778
9126.0,0.7755222
9131.0,0.8689768
9132.0,0.015484794
9134.0,0.1978466
9135.0,0.27210793
9136.0,0.20262158
9139.0,0.44166976
9140.0,0.09302053
9142.0,0.5718776
9144.0,0.41260025
9145.0,-0.058895707
9148.0,0.08545694
9150.0,0.04752831
9153.0,0.023570098
9156.0,0.489555
9157.0,0.014340223
9159.0,0.18474287
9160.0,0.06793459
9161.0,0.08242275
9164.0,0.1651469
9167.0,0.10501295
9174.0,0.41633257
9178.0,0.35769612
9180.0,0.85574394
9182.0,0.502871
9184.0,0.05920653
9185.0,0.18281329
9187.0,0.952667
9188.0,0.5637063
9189.0,0.4228636
9191.0,0.04174807
9195.0,0.14569946
9196.0,0.6184025
9202.0,0.03657325
9203.0,0.5095258
9207.0,0.24302815
9208.0,-0.0053418125
9209.0,0.038938183
9210.0,-0.012613682
9211.0,0.048121117
9213.0,0.18552367
9214.0,-0.075545795
9215.0,-0.03540725
9217.0,0.1944115
9219.0,-0.04674308
9228.0,0.2547483
9230.0,0.08057904
9231.0,0.2529831
9232.0,0.110249475
9234.0,0.9313443
9235.0,0.60924405
9237.0,0.16402805
9239.0,-0.0435384
9241.0,0.5026656
9242.0,0.62450904
9247.0,0.031052977
9250.0,0.14212295
9253.0,0.18617831
9256.0,0.29190087
9261.0,0.00047049532
9262.0,0.60068333
9263.0,0.8328067
9265.0,0.06422907
9266.0,0.10227609
9267.0,0.06648881
9268.0,0.118938476
9270.0,0.26108167
9272.0,0.18639837
9277.0,0.36458373
9278.0,0.92770505
9279.0,0.07204756
9281.0,0.05557783
9283.0,0.20036048
9289.0,0.05830004
9291.0,0.08303316
9293.0,0.15127762
9304.0,0.16392335
9306.0,0.14396846
9307.0,0.8618575
9308.0,0.18790656
9310.0,0.20916189
9314.0,0.122899964
9316.0,0.11124032
9319.0,0.91614735
9320.0,0.26021484
9324.0,0.40796712
9331.0,0.13481624
9335.0,-0.03779666
9337.0,0.4684209
9347.0,0.107664175
9348.0,-0.133739
9351.0,0.0483272
9355.0,-0.002587273
9358.0,0.09086541
9360.0,0.7014539
9363.0,0.1613079
9366.0,0.34320182
9369.0,0.6616806
9371.0,0.3314651
9373.0,0.027321585
9377.0,0.031548783
9380.0,0.1322225
9385.0,0.16838433
9390.0,-0.010141637
9391.0,0.005075326
9394.0,0.21719968
9397.0,0.24141005
9398.0,0.056194764
9400.0,0.059898637
9401.0,0.2568197
9404.0,0.025153685
9405.0,0.108788796
9409.0,0.071046405
9412.0,0.03956701
9414.0,0.06779451
9415.0,0.07998218
9416.0,-0.034479473
9418.0,0.13588335
9423.0,0.10444517
9424.0,-0.028267002
9426.0,0.11315968
9427.0,0.029679863
9430.0,0.022572663
9435.0,0.06160563
9436.0,0.14353311
9437.0,0.05376753
9438.0,0.10846278
9441.0,0.21210477
9442.0,-0.10020141
9445.0,0.08605359
9447.0,0.42724046
9450.0,0.52422076
9455.0,0.013589215
9456.0,0.010592439
9462.0,0.048720498
9468.0,0.17262898
9470.0,0.7312024
9475.0,0.0848415
9476.0,0.1306658
9478.0,-0.04904622
9479.0,0.095044315
9480.0,0.01946588
9481.0,-0.03499802
9484.0,0.12793088
9485.0,0.5047302
9486.0,0.026838204
9492.0,0.6998134
9495.0,0.058457457
9497.0,0.027093945
9498.0,0.24305218
9509.0,0.1528869
9510.0,0.2384775
9512.0,0.6558042
9513.0,0.97672796
9518.0,0.05419814
9527.0,0.108317316
9528.0,0.702872
9530.0,-0.06897243
9531.0,0.21850628
9532.0,0.6319039
9536.0,0.12689435
9537.0,0.053982772
9538.0,0.6916125
9541.0,0.0043673576
9542.0,0.018373495
9547.0,0.1305415
9548.0,0.072982185
9549.0,0.24764772
9551.0,0.04887346
9552.0,0.20227014
9555.0,0.47110164
9558.0,0.053860802
9560.0,0.106826924
9562.0,0.6383463
9570.0,0.030695867
9571.0,0.52705383
9572.0,0.748422
9574.0,0.09247207
9580.0,0.15590501
9582.0,0.6390481
9588.0,0.24406093
9589.0,0.24066788
9590.0,0.025367465
9591.0,0.14047891
9593.0,0.15439232
9597.0,0.12328217
9598.0,0.7925641
9599.0,0.093434155
9601.0,0.09503018
9602.0,0.37267187
9604.0,0.01583425
9606.0,-0.0067960937
9607.0,0.24111503
9608.0,0.09644141
9610.0,0.032940872
9618.0,0.13931508
9619.0,0.05578391
9620.0,0.037220728
9622.0,0.09465648
9625.0,0.1814461
9626.0,0.19190232
9628.0,0.3138553
9629.0,0.0040502306
9630.0,0.009829466
9633.0,0.15646797
9634.0,0.11933353
9636.0,0.06705187
9637.0,0.059022516
9648.0,0.08089507
9656.0,0.053724162
9660.0,0.016544446
9661.0,-0.01240897
9662.0,0.084377155
9666.0,0.13796954
9667.0,-0.007226567
9668.0,0.77365494
9669.0,0.16057496
9671.0,0.4768853
9672.0,0.5247326
9675.0,-0.014393931
9676.0,-0.04607829
9677.0,0.05633046
9679.0,0.41408738
9683.0,0.03444033
9685.0,0.22806253
9688.0,1.0603833
9695.0,1.0092698
9699.0,0.9977393
9713.0,-0.033675257
9716.0,0.65884215
9719.0,0.15421295
9722.0,0.68840295
9723.0,0.08159188
9725.0,0.15595342
9726.0,0.10812913
9727.0,0.018307716
9732.0,-0.022164457
9733.0,0.089463964
9734.0,0.36857206
9735.0,0.025553877
9736.0,0.1089442
9737.0,0.1252958
9739.0,0.27355596
9740.0,0.24259946
9741.0,0.16602004
9746.0,0.013336974
9751.0,0.11629154
9753.0,0.03154247
9754.0,0.11346315
9756.0,0.03848538
9757.0,0.9846482
9760.0,0.06635434
9761.0,0.48099774
9764.0,-0.02835375
9767.0,0.0043902765
9769.0,0.15744254
9770.0,0.027863774
9771.0,0.8265362
9773.0,0.026384022
9776.0,0.03550163
9781.0,0.04070999
9782.0,0.051477652
9783.0,0.065572195
9784.0,0.5511723
9785.0,0.13790856
9788.0,0.14567012
9794.0,0.052624863
9796.0,0.09465837
9797.0,0.72429806
9799.0,0.15808113
9802.0,0.14545499
9805.0,0.24854171
9807.0,0.42839873
9808.0,0.032736063
9809.0,0.1575776
9810.0,0.07525967
9812.0,0.1379837
9814.0,0.07022541
9817.0,0.057705723
9818.0,0.1961614
9820.0,0.04776486
9830.0,0.05497938
9832.0,0.10751943
9833.0,0.28427652
9834.0,-0.017764434
9836.0,0.29173595
9837.0,0.14087467
9845.0,0.79553026
9847.0,0.027013317
9850.0,0.12919614
9853.0,0.024863584
9854.0,0.25911528
9855.0,0.11337873
9858.0,0.05422923
9860.0,0.56580514
9862.0,0.025297841
9863.0,0.083695434
9864.0,0.036585983
9868.0,0.46298307
9869.0,0.11357522
9870.0,0.04934257
9873.0,0.41966873
9876.0,0.14228787
9878.0,0.05285512
9879.0,0.10111832
9882.0,0.19317791
9884.0,-0.007161676
9887.0,0.17347388
9888.0,0.117904946
9890.0,0.14276186
9891.0,0.022713788
9892.0,0.06167339
9893.0,0.0018202601
9894.0,0.041998602
9898.0,-0.023141213
9902.0,0.16925228
9904.0,0.55310273
9905.0,-0.0016053065
9906.0,-0.04858644
9908.0,0.6233453
9909.0,0.09633611
9912.0,0.3205575
9913.0,0.006715812
9915.0,0.14507912
9920.0,0.64899635
9922.0,0.03041752
9926.0,0.9514942
9928.0,1.0212836
9932.0,0.13400425
9938.0,-0.012231807
9939.0,0.47459587
9945.0,-0.047429193
9955.0,0.06307608
9957.0,0.1862328
9969.0,0.13214618
9973.0,0.44062033
9978.0,0.4213499
9980.0,0.6138712
9983.0,0.12899499
9984.0,0.028669046
9988.0,0.21151036
9992.0,0.12629902
9996.0,0.007986225
9999.0,0.8856055
10001.0,0.25711495
10008.0,0.08914872
10011.0,0.040674902
10014.0,0.13453391
10016.0,0.03600979
10018.0,-0.076846756
10021.0,0.5911188
10023.0,0.41608286
10024.0,-0.019665021
10025.0,0.17096952
10026.0,0.49943367
10028.0,0.5566904
10029.0,0.014885307
10030.0,0.1903193
10033.0,0.053522736
10034.0,0.027927311
10036.0,0.17623979
10038.0,0.016185105
10040.0,0.11649305
10041.0,0.7222541
10042.0,0.13064869
10043.0,0.059759814
10048.0,0.16631348
10053.0,-0.059412792
10057.0,0.06497996
10058.0,0.37487677
10062.0,-0.019220825
10065.0,0.101999134
10066.0,0.033458564
10068.0,0.93075764
10071.0,0.049576644
10073.0,0.013469013
10075.0,0.16910978
10079.0,0.7644757
10081.0,-0.0041456916
10082.0,-0.031646855
10085.0,-0.013101764
10086.0,0.89665216
10087.0,0.18062638
10093.0,0.17940263
10095.0,0.29442832
10097.0,0.08584503
10100.0,0.15176266
10102.0,-0.009602827
10103.0,0.13595697
10104.0,0.31669876
10105.0,0.062385447
10107.0,0.45817834
10108.0,0.09301734
10111.0,-0.053111523
10115.0,0.025546467
10119.0,0.16842678
10120.0,0.14617203
10121.0,0.3172853
10122.0,0.24725616
10123.0,0.7133265
10124.0,0.019633735
10128.0,0.063655786
10129.0,0.052531574
10130.0,0.23890775
10134.0,0.46934763
10135.0,1.0120393
10137.0,0.29617018
10138.0,0.13422695
10139.0,0.05655584
10141.0,0.14471218
10143.0,0.04188767
10146.0,0.50691164
10151.0,0.02049882
10153.0,-0.001153053
10154.0,0.96009
10155.0,-0.02334455
10158.0,-0.04782897
10160.0,0.48377344
10165.0,0.17344014
10166.0,0.50115395
10167.0,0.051109534
10169.0,0.12834337
10172.0,-0.01788793
10175.0,0.06869314
10180.0,-0.027645389
10186.0,0.017080422
10187.0,0.05849275
10190.0,0.15327434
10191.0,0.28306076
10193.0,0.012175738
10194.0,0.26557565
10195.0,0.0018969208
10197.0,0.012782822
10199.0,0.14019963
10202.0,-0.05507489
10205.0,-0.0041074893
10210.0,0.8165779
10213.0,0.15749119
10214.0,0.025394753
10217.0,0.116884045
10218.0,0.015466135
10219.0,-0.0012554866
10226.0,0.04204084
10227.0,0.6216421
10229.0,0.07221467
10233.0,-0.024154566
10235.0,0.031258322
10237.0,-0.057076484
10238.0,0.17984782
10240.0,0.18911158
10242.0,0.72763413
10243.0,0.33324888
10247.0,0.46276215
10248.0,0.5053222
10250.0,0.5538327
10252.0,0.33872926
10254.0,0.00628207
10257.0,0.7105922
10258.0,0.5575514
10259.0,0.06826379
10260.0,0.76775825
10261.0,0.63990724
10262.0,0.044351254
10268.0,0.33138707
10269.0,0.3598889
10272.0,0.9857323
10273.0,0.038002692
10275.0,0.009616218
10277.0,-0.011828147
10279.0,0.2522996
10284.0,0.3099312
10285.0,0.35059792
10286.0,0.24692008
10289.0,0.15290914
10293.0,0.003604184
10295.0,0.049397543
10296.0,0.014321903
10299.0,-0.016489873
10300.0,0.17723367
10311.0,0.12949117
10312.0,0.08032552
10321.0,0.4635592
10322.0,-0.053613205
10323.0,0.14319243
10325.0,-0.0035129897
10328.0,0.14180116
10331.0,0.07443218
10333.0,0.007975938
10340.0,0.044891953
10341.0,0.09523142
10342.0,0.33910307
10343.0,0.13756272
10346.0,0.97886103
10347.0,0.87194246
10348.0,0.0038304683
10349.0,0.082867354
10350.0,-0.0014872544
10354.0,0.12825547
10355.0,0.53294003
10357.0,0.19225451
10358.0,0.19204009
10362.0,0.063120194
10364.0,0.02026691
10370.0,0.5378982
10372.0,0.16478294
10373.0,0.09335975
10374.0,0.012582073
10380.0,0.12054792
10386.0,0.07085463
10388.0,-0.03126844
10392.0,0.004601436
10393.0,0.26389718
10396.0,0.150423
10400.0,0.011689221
10405.0,0.12793696
10406.0,0.02911404
10411.0,0.32063255
10412.0,0.11407115
10413.0,0.023594625
10415.0,1.0447325
10419.0,0.27580428
10424.0,0.6624955
10426.0,0.7413325
10428.0,0.16638544
10432.0,0.12317929
10433.0,0.23033206
10438.0,-0.0008755296
10439.0,0.16658022
10444.0,0.041081686
10447.0,0.008060407
10448.0,0.059980296
10456.0,0.035680335
10459.0,0.64135927
10460.0,-0.015891043
10461.0,0.04893322
10463.0,0.9334246
10464.0,0.00982327
10466.0,0.31110042
10467.0,0.6610818
10468.0,0.050693214
10470.0,0.54730076
10473.0,0.20044313
10474.0,0.31407088
10477.0,0.10471876
10478.0,0.3007693
10479.0,0.05679346
10480.0,0.093952216
10481.0,-0.009090809
10482.0,0.06738344
10483.0,0.07755622
10489.0,0.196939
10497.0,0.12892216
10500.0,0.11408127
10501.0,0.2290979
10504.0,0.6799847
10507.0,0.10021513
10512.0,0.11267678
10513.0,0.4321084
10516.0,0.034126304
10518.0,0.19378957
10519.0,0.7957848
10522.0,0.07585565
10523.0,0.13584691
10524.0,0.17618057
10525.0,0.088599205
10526.0,0.52873546
10528.0,0.15894829
10529.0,0.25717038
10530.0,0.086381145
10531.0,0.4646641
10532.0,0.084925175
10533.0,0.41098854
10534.0,0.74654967
10537.0,-0.064891756
10538.0,0.5430416
10549.0,0.24062614
10558.0,-0.011018743
10562.0,0.12540807
10563.0,0.01208373
10565.0,0.18666956
10566.0,0.05302875
10569.0,0.009173961
10570.0,0.22912784
10572.0,-0.01720811
10576.0,0.022771724
10577.0,0.040953644
10578.0,0.030497318
10579.0,0.660782
10582.0,-0.026410071
10584.0,0.17919715
10586.0,0.6890951
10594.0,0.13382272
10595.0,0.15776291
10599.0,0.036385797
10607.0,0.098744415
10609.0,0.030166095
10610.0,-0.010635729
10612.0,0.81687367
10614.0,0.08947341
10615.0,0.16682081
10616.0,0.08779403
10618.0,0.12262068
10623.0,0.060155846
10624.0,0.39605254
10627.0,0.00233697
10628.0,0.21734044
10630.0,0.14275959
10632.0,0.17591129
10633.0,0.012221895
10636.0,0.07423467
10637.0,-0.021721717
10640.0,0.15696593
10641.0,-0.014878086
10642.0,0.031391606
10648.0,0.64017737
10651.0,0.03562977
10652.0,0.073714666
10654.0,0.04761643
10655.0,0.11427603
10656.0,0.58415854
10658.0,0.2849519
10660.0,0.15899809
10666.0,0.74092686
10668.0,0.29155955
10670.0,0.14524561
10676.0,0.054788865
10677.0,0.03683072
10686.0,0.5053052
10687.0,0.013392676
10691.0,-0.031163193
10693.0,0.007718729
10694.0,0.031654693
10695.0,0.14305836
10698.0,0.15067482
10700.0,0.06614993
10701.0,0.19958498
10702.0,0.27090764
10703.0,-0.0038341435
10704.0,0.4507174
10707.0,0.5713919
10711.0,0.14619015
10715.0,0.58125156
10719.0,0.10006102
10720.0,-0.050936308
10722.0,0.26763168
10723.0,-0.019991932
10724.0,0.5602132
10727.0,-0.012477781
10730.0,0.033174325
10740.0,0.25860628
10744.0,0.41749117
10745.0,0.25715843
10746.0,-0.06342974
10747.0,0.4912803
10748.0,0.25488427
10750.0,0.23320179
10755.0,0.048578043
10757.0,0.5001452
10759.0,0.35414118
10762.0,0.3925709
10763.0,0.050740946
10767.0,0.18027201
10772.0,0.16906458
10773.0,0.6937902
10774.0,0.15104221
10777.0,0.67293286
10779.0,0.17000438
10783.0,-0.02421881
10784.0,0.31719133
10785.0,0.10805955
10786.0,0.11345677
10791.0,0.5923846
10796.0,-0.109881856
10797.0,0.02183178
10798.0,-0.019287055
10801.0,0.06774082
10803.0,0.46384755
10806.0,0.017720472
10807.0,0.006255839
10808.0,0.1656324
10812.0,0.2350632
10813.0,-0.029468542
10815.0,0.21156782
