id,predicted_svc
3758.0,1.0
3759.0,0.0
3764.0,0.0
3768.0,0.0
3769.0,0.0
3771.0,0.0
3774.0,0.0
3777.0,0.0
3779.0,0.0
3780.0,0.0
3785.0,0.0
3787.0,0.0
3788.0,0.0
3795.0,0.0
3796.0,0.0
3797.0,0.0
3798.0,0.0
3800.0,0.0
3802.0,0.0
3803.0,0.0
3805.0,0.0
3807.0,0.0
3808.0,0.0
3810.0,0.0
3811.0,0.0
3814.0,0.0
3815.0,0.0
3816.0,0.0
3818.0,0.0
3820.0,0.0
3821.0,0.0
3822.0,0.0
3824.0,0.0
3825.0,0.0
3826.0,0.0
3827.0,0.0
3830.0,1.0
3831.0,0.0
3834.0,1.0
3838.0,0.0
3839.0,0.0
3840.0,0.0
3843.0,0.0
3845.0,0.0
3847.0,0.0
3848.0,0.0
3849.0,0.0
3851.0,0.0
3853.0,0.0
3854.0,0.0
3858.0,0.0
3859.0,0.0
3862.0,0.0
3864.0,0.0
3869.0,0.0
3871.0,0.0
3873.0,0.0
3875.0,0.0
3881.0,0.0
3883.0,0.0
3886.0,0.0
3891.0,1.0
3892.0,0.0
3895.0,0.0
3898.0,0.0
3901.0,0.0
3903.0,0.0
3909.0,0.0
3910.0,0.0
3911.0,0.0
3913.0,0.0
3915.0,0.0
3918.0,0.0
3920.0,0.0
3922.0,0.0
3924.0,0.0
3934.0,0.0
3937.0,0.0
3938.0,0.0
3940.0,0.0
3944.0,0.0
3945.0,1.0
3947.0,0.0
3951.0,0.0
3952.0,0.0
3960.0,0.0
3964.0,0.0
3966.0,0.0
3969.0,0.0
3970.0,0.0
3972.0,1.0
3974.0,1.0
3975.0,0.0
3976.0,0.0
3979.0,0.0
3980.0,0.0
3984.0,0.0
3986.0,0.0
3987.0,0.0
3988.0,0.0
3989.0,0.0
3993.0,0.0
3994.0,0.0
3996.0,0.0
3998.0,0.0
4000.0,1.0
4002.0,0.0
4003.0,0.0
4004.0,0.0
4005.0,0.0
4007.0,0.0
4012.0,0.0
4013.0,0.0
4015.0,0.0
4016.0,0.0
4017.0,0.0
4018.0,0.0
4022.0,0.0
4024.0,0.0
4027.0,0.0
4028.0,0.0
4029.0,0.0
4032.0,0.0
4034.0,0.0
4036.0,0.0
4038.0,0.0
4040.0,0.0
4044.0,1.0
4047.0,0.0
4048.0,0.0
4049.0,0.0
4052.0,0.0
4053.0,0.0
4056.0,0.0
4057.0,0.0
4059.0,0.0
4062.0,0.0
4063.0,0.0
4064.0,0.0
4065.0,0.0
4067.0,0.0
4069.0,0.0
4070.0,0.0
4071.0,0.0
4072.0,0.0
4074.0,0.0
4075.0,0.0
4076.0,0.0
4079.0,0.0
4080.0,0.0
4083.0,0.0
4084.0,0.0
4086.0,0.0
4089.0,0.0
4091.0,0.0
4098.0,0.0
4102.0,0.0
4105.0,0.0
4109.0,0.0
4111.0,0.0
4112.0,0.0
4113.0,0.0
4115.0,0.0
4116.0,0.0
4117.0,0.0
4121.0,1.0
4124.0,0.0
4127.0,0.0
4129.0,0.0
4132.0,0.0
4134.0,0.0
4135.0,0.0
4137.0,0.0
4141.0,1.0
4142.0,0.0
4144.0,0.0
4148.0,0.0
4151.0,0.0
4154.0,0.0
4155.0,0.0
4160.0,0.0
4161.0,0.0
4162.0,0.0
4166.0,0.0
4168.0,1.0
4169.0,0.0
4170.0,0.0
4177.0,0.0
4180.0,0.0
4183.0,1.0
4185.0,0.0
4186.0,0.0
4191.0,0.0
4192.0,1.0
4193.0,0.0
4194.0,0.0
4197.0,0.0
4198.0,0.0
4200.0,0.0
4203.0,0.0
4206.0,0.0
4208.0,0.0
4211.0,0.0
4212.0,0.0
4215.0,1.0
4217.0,0.0
4219.0,0.0
4220.0,0.0
4225.0,0.0
4226.0,0.0
4227.0,0.0
4228.0,0.0
4230.0,0.0
4231.0,0.0
4233.0,0.0
4237.0,0.0
4243.0,0.0
4246.0,0.0
4253.0,0.0
4260.0,0.0
4261.0,0.0
4262.0,0.0
4263.0,0.0
4268.0,0.0
4270.0,0.0
4275.0,0.0
4276.0,0.0
4283.0,0.0
4289.0,0.0
4291.0,0.0
4292.0,0.0
4295.0,0.0
4300.0,0.0
4303.0,0.0
4305.0,0.0
4307.0,0.0
4309.0,0.0
4311.0,0.0
4312.0,0.0
4315.0,0.0
4320.0,0.0
4321.0,0.0
4326.0,0.0
4327.0,1.0
4328.0,0.0
4329.0,0.0
4330.0,1.0
4332.0,0.0
4341.0,0.0
4342.0,0.0
4343.0,0.0
4346.0,0.0
4352.0,0.0
4356.0,0.0
4358.0,0.0
4359.0,0.0
4360.0,0.0
4363.0,1.0
4364.0,0.0
4372.0,0.0
4383.0,0.0
4384.0,0.0
4387.0,0.0
4389.0,0.0
4392.0,0.0
4393.0,0.0
4397.0,0.0
4399.0,0.0
4400.0,0.0
4401.0,1.0
4406.0,0.0
4407.0,0.0
4411.0,0.0
4415.0,0.0
4418.0,0.0
4425.0,0.0
4427.0,0.0
4428.0,0.0
4432.0,0.0
4434.0,0.0
4441.0,0.0
4442.0,1.0
4443.0,0.0
4445.0,0.0
4446.0,1.0
4447.0,0.0
4452.0,0.0
4456.0,0.0
4457.0,0.0
4458.0,1.0
4459.0,0.0
4460.0,0.0
4461.0,0.0
4462.0,0.0
4464.0,1.0
4466.0,0.0
4469.0,0.0
4471.0,0.0
4475.0,0.0
4476.0,1.0
4478.0,0.0
4480.0,0.0
4481.0,0.0
4482.0,0.0
4483.0,0.0
4484.0,0.0
4486.0,0.0
4491.0,0.0
4492.0,1.0
4494.0,0.0
4498.0,0.0
4499.0,0.0
4500.0,0.0
4502.0,0.0
4504.0,1.0
4507.0,0.0
4513.0,0.0
4516.0,0.0
4519.0,0.0
4520.0,0.0
4522.0,0.0
4524.0,0.0
4525.0,0.0
4526.0,0.0
4528.0,0.0
4529.0,0.0
4530.0,0.0
4533.0,0.0
4536.0,0.0
4538.0,0.0
4539.0,0.0
4540.0,0.0
4542.0,0.0
4544.0,0.0
4545.0,0.0
4548.0,0.0
4550.0,0.0
4551.0,0.0
4552.0,1.0
4553.0,0.0
4555.0,1.0
4556.0,0.0
4561.0,0.0
4562.0,0.0
4570.0,0.0
4572.0,0.0
4575.0,0.0
4579.0,0.0
4583.0,0.0
4585.0,0.0
4589.0,0.0
4590.0,0.0
4593.0,1.0
4596.0,0.0
4598.0,0.0
4599.0,0.0
4602.0,0.0
4603.0,0.0
4604.0,0.0
4605.0,1.0
4607.0,0.0
4608.0,0.0
4612.0,0.0
4614.0,0.0
4615.0,0.0
4622.0,0.0
4623.0,0.0
4625.0,0.0
4626.0,0.0
4629.0,0.0
4630.0,0.0
4631.0,1.0
4632.0,0.0
4634.0,0.0
4635.0,0.0
4644.0,1.0
4645.0,0.0
4646.0,0.0
4647.0,0.0
4649.0,0.0
4650.0,0.0
4654.0,1.0
4655.0,0.0
4657.0,0.0
4658.0,0.0
4663.0,0.0
4668.0,0.0
4671.0,0.0
4675.0,0.0
4679.0,0.0
4681.0,0.0
4682.0,0.0
4683.0,0.0
4685.0,0.0
4686.0,0.0
4689.0,0.0
4690.0,0.0
4693.0,0.0
4696.0,0.0
4697.0,0.0
4698.0,0.0
4699.0,0.0
4700.0,0.0
4701.0,1.0
4702.0,0.0
4703.0,1.0
4705.0,0.0
4708.0,0.0
4709.0,0.0
4710.0,0.0
4711.0,0.0
4713.0,0.0
4715.0,0.0
4716.0,0.0
4721.0,0.0
4723.0,1.0
4725.0,1.0
4728.0,0.0
4730.0,1.0
4733.0,0.0
4734.0,0.0
4735.0,1.0
4737.0,0.0
4738.0,0.0
4740.0,0.0
4741.0,0.0
4742.0,0.0
4743.0,0.0
4745.0,1.0
4748.0,0.0
4749.0,0.0
4753.0,0.0
4755.0,0.0
4758.0,0.0
4761.0,0.0
4764.0,0.0
4765.0,0.0
4766.0,0.0
4768.0,0.0
4770.0,0.0
4775.0,0.0
4776.0,0.0
4778.0,1.0
4786.0,0.0
4787.0,0.0
4788.0,0.0
4790.0,0.0
4792.0,0.0
4795.0,0.0
4799.0,0.0
4801.0,0.0
4803.0,0.0
4804.0,0.0
4809.0,0.0
4811.0,1.0
4813.0,0.0
4818.0,0.0
4821.0,0.0
4823.0,0.0
4824.0,0.0
4825.0,0.0
4829.0,0.0
4832.0,0.0
4833.0,0.0
4835.0,0.0
4837.0,0.0
4839.0,0.0
4848.0,0.0
4854.0,0.0
4857.0,0.0
4860.0,0.0
4861.0,0.0
4862.0,0.0
4863.0,0.0
4867.0,0.0
4870.0,0.0
4873.0,0.0
4880.0,0.0
4881.0,0.0
4885.0,0.0
4887.0,0.0
4890.0,0.0
4898.0,0.0
4899.0,0.0
4910.0,0.0
4918.0,0.0
4922.0,0.0
4923.0,0.0
4924.0,1.0
4925.0,0.0
4926.0,0.0
4927.0,0.0
4928.0,1.0
4936.0,0.0
4937.0,0.0
4938.0,0.0
4940.0,0.0
4944.0,1.0
4945.0,0.0
4948.0,0.0
4949.0,0.0
4951.0,0.0
4956.0,0.0
4957.0,0.0
4958.0,0.0
4959.0,0.0
4961.0,0.0
4962.0,0.0
4965.0,0.0
4966.0,0.0
4967.0,0.0
4969.0,0.0
4970.0,0.0
4971.0,0.0
4972.0,0.0
4976.0,0.0
4978.0,0.0
4979.0,0.0
4982.0,1.0
4983.0,0.0
4984.0,0.0
4985.0,0.0
4987.0,0.0
4995.0,0.0
4997.0,0.0
4998.0,1.0
5000.0,0.0
5009.0,0.0
5012.0,0.0
5014.0,0.0
5015.0,0.0
5018.0,0.0
5019.0,0.0
5020.0,0.0
5022.0,0.0
5023.0,0.0
5024.0,0.0
5025.0,0.0
5026.0,0.0
5029.0,0.0
5032.0,0.0
5034.0,1.0
5037.0,0.0
5038.0,0.0
5040.0,0.0
5041.0,0.0
5050.0,0.0
5053.0,0.0
5060.0,0.0
5066.0,0.0
5068.0,0.0
5069.0,0.0
5070.0,0.0
5071.0,0.0
5073.0,1.0
5074.0,0.0
5075.0,0.0
5077.0,0.0
5079.0,0.0
5081.0,0.0
5083.0,0.0
5088.0,0.0
5089.0,0.0
5091.0,0.0
5093.0,0.0
5095.0,1.0
5096.0,0.0
5098.0,1.0
5100.0,0.0
5101.0,0.0
5102.0,0.0
5109.0,0.0
5123.0,0.0
5127.0,1.0
5132.0,0.0
5133.0,0.0
5137.0,1.0
5138.0,0.0
5144.0,0.0
5146.0,0.0
5152.0,0.0
5162.0,0.0
5163.0,0.0
5165.0,0.0
5168.0,1.0
5170.0,0.0
5171.0,0.0
5175.0,0.0
5181.0,0.0
5182.0,0.0
5183.0,0.0
5185.0,0.0
5193.0,0.0
5195.0,0.0
5198.0,0.0
5200.0,0.0
5202.0,0.0
5203.0,0.0
5204.0,0.0
5205.0,0.0
5209.0,0.0
5212.0,0.0
5214.0,0.0
5216.0,0.0
5218.0,1.0
5225.0,1.0
5226.0,0.0
5230.0,0.0
5238.0,0.0
5239.0,0.0
5242.0,0.0
5251.0,0.0
5252.0,0.0
5254.0,0.0
5263.0,1.0
5264.0,0.0
5265.0,0.0
5266.0,0.0
5268.0,0.0
5271.0,0.0
5272.0,0.0
5277.0,0.0
5279.0,0.0
5280.0,0.0
5281.0,0.0
5287.0,0.0
5288.0,0.0
5291.0,1.0
5292.0,0.0
5302.0,0.0
5303.0,0.0
5308.0,0.0
5310.0,1.0
5311.0,0.0
5314.0,0.0
5315.0,0.0
5317.0,0.0
5318.0,0.0
5321.0,0.0
5326.0,0.0
5332.0,0.0
5333.0,0.0
5335.0,0.0
5337.0,0.0
5342.0,0.0
5347.0,0.0
5349.0,0.0
5351.0,1.0
5352.0,0.0
5353.0,0.0
5354.0,0.0
5356.0,0.0
5358.0,0.0
5361.0,0.0
5362.0,0.0
5367.0,0.0
5368.0,0.0
5371.0,0.0
5374.0,0.0
5375.0,0.0
5378.0,0.0
5380.0,1.0
5381.0,0.0
5382.0,0.0
5384.0,1.0
5385.0,0.0
5388.0,1.0
5390.0,0.0
5392.0,0.0
5394.0,0.0
5395.0,0.0
5396.0,0.0
5398.0,0.0
5400.0,0.0
5401.0,0.0
5402.0,0.0
5403.0,0.0
5406.0,0.0
5407.0,0.0
5408.0,0.0
5411.0,0.0
5414.0,0.0
5417.0,0.0
5419.0,0.0
5420.0,0.0
5422.0,0.0
5424.0,0.0
5426.0,0.0
5428.0,0.0
5433.0,0.0
5441.0,0.0
5442.0,0.0
5444.0,0.0
5447.0,1.0
5451.0,0.0
5455.0,0.0
5456.0,0.0
5458.0,0.0
5459.0,0.0
5461.0,0.0
5464.0,1.0
5466.0,0.0
5468.0,0.0
5471.0,0.0
5480.0,0.0
5481.0,0.0
5482.0,0.0
5483.0,0.0
5485.0,0.0
5490.0,0.0
5502.0,0.0
5503.0,0.0
5504.0,0.0
5506.0,0.0
5509.0,0.0
5510.0,0.0
5512.0,0.0
5513.0,1.0
5515.0,0.0
5516.0,0.0
5519.0,0.0
5522.0,0.0
5526.0,0.0
5527.0,0.0
5530.0,0.0
5534.0,0.0
5536.0,0.0
5539.0,0.0
5544.0,0.0
5545.0,0.0
5553.0,0.0
5554.0,1.0
5556.0,0.0
5561.0,0.0
5562.0,0.0
5566.0,0.0
5571.0,0.0
5573.0,0.0
5574.0,0.0
5575.0,0.0
5577.0,0.0
5581.0,0.0
5582.0,1.0
5583.0,1.0
5586.0,0.0
5589.0,0.0
5591.0,0.0
5595.0,0.0
5596.0,0.0
5597.0,0.0
5608.0,0.0
5610.0,0.0
5613.0,0.0
5614.0,1.0
5619.0,0.0
5624.0,0.0
5626.0,0.0
5628.0,0.0
5635.0,0.0
5638.0,0.0
5639.0,0.0
5640.0,0.0
5641.0,1.0
5643.0,1.0
5647.0,1.0
5649.0,0.0
5651.0,0.0
5664.0,0.0
5667.0,0.0
5668.0,0.0
5672.0,0.0
5673.0,0.0
5677.0,0.0
5680.0,0.0
5681.0,0.0
5683.0,0.0
5686.0,0.0
5688.0,0.0
5690.0,0.0
5692.0,1.0
5695.0,0.0
5699.0,0.0
5703.0,0.0
5705.0,0.0
5707.0,1.0
5709.0,0.0
5713.0,0.0
5715.0,0.0
5718.0,0.0
5719.0,0.0
5721.0,0.0
5728.0,0.0
5729.0,0.0
5733.0,0.0
5735.0,0.0
5737.0,0.0
5740.0,0.0
5741.0,1.0
5745.0,0.0
5755.0,0.0
5757.0,0.0
5758.0,0.0
5764.0,0.0
5769.0,0.0
5773.0,0.0
5774.0,0.0
5778.0,0.0
5781.0,0.0
5785.0,0.0
5786.0,0.0
5788.0,0.0
5790.0,0.0
5791.0,0.0
5793.0,0.0
5794.0,0.0
5795.0,0.0
5796.0,0.0
5797.0,0.0
5800.0,0.0
5802.0,0.0
5803.0,0.0
5805.0,0.0
5806.0,0.0
5807.0,0.0
5808.0,0.0
5809.0,0.0
5814.0,0.0
5816.0,0.0
5817.0,0.0
5818.0,0.0
5820.0,0.0
5822.0,0.0
5825.0,0.0
5826.0,0.0
5829.0,0.0
5830.0,0.0
5833.0,0.0
5834.0,0.0
5836.0,1.0
5837.0,0.0
5840.0,0.0
5842.0,0.0
5843.0,0.0
5845.0,0.0
5848.0,0.0
5855.0,0.0
5857.0,0.0
5858.0,0.0
5859.0,0.0
5863.0,0.0
5864.0,0.0
5866.0,0.0
5867.0,1.0
5869.0,0.0
5870.0,0.0
5873.0,0.0
5874.0,0.0
5876.0,0.0
5878.0,0.0
5881.0,0.0
5885.0,0.0
5886.0,0.0
5887.0,0.0
5889.0,1.0
5890.0,0.0
5892.0,0.0
5893.0,0.0
5895.0,0.0
5898.0,0.0
5899.0,0.0
5900.0,0.0
5902.0,1.0
5903.0,0.0
5906.0,0.0
5913.0,0.0
5915.0,0.0
5918.0,1.0
5919.0,0.0
5924.0,0.0
5925.0,0.0
5927.0,0.0
5933.0,0.0
5935.0,0.0
5936.0,0.0
5937.0,0.0
5939.0,0.0
5940.0,0.0
5941.0,0.0
5943.0,0.0
5944.0,0.0
5945.0,0.0
5946.0,0.0
5948.0,0.0
5949.0,0.0
5950.0,0.0
5951.0,0.0
5955.0,0.0
5963.0,0.0
5964.0,1.0
5965.0,0.0
5966.0,1.0
5967.0,0.0
5969.0,0.0
5973.0,0.0
5975.0,0.0
5976.0,0.0
5977.0,0.0
5979.0,1.0
5980.0,0.0
5982.0,0.0
5986.0,0.0
5988.0,0.0
5993.0,1.0
5995.0,0.0
5996.0,0.0
6002.0,0.0
6005.0,1.0
6007.0,0.0
6009.0,1.0
6010.0,0.0
6013.0,0.0
6015.0,0.0
6016.0,1.0
6018.0,0.0
6022.0,0.0
6025.0,0.0
6026.0,0.0
6030.0,0.0
6034.0,0.0
6036.0,0.0
6037.0,0.0
6039.0,0.0
6046.0,0.0
6047.0,0.0
6048.0,0.0
6053.0,0.0
6054.0,0.0
6055.0,0.0
6056.0,0.0
6057.0,0.0
6058.0,0.0
6064.0,0.0
6065.0,0.0
6069.0,0.0
6073.0,0.0
6076.0,0.0
6077.0,0.0
6080.0,0.0
6084.0,0.0
6092.0,0.0
6093.0,0.0
6095.0,0.0
6096.0,0.0
6100.0,0.0
6101.0,0.0
6103.0,0.0
6104.0,0.0
6112.0,0.0
6115.0,0.0
6116.0,0.0
6117.0,0.0
6118.0,0.0
6120.0,0.0
6121.0,0.0
6122.0,0.0
6124.0,1.0
6127.0,0.0
6129.0,0.0
6135.0,0.0
6136.0,0.0
6140.0,0.0
6143.0,0.0
6149.0,0.0
6151.0,0.0
6152.0,0.0
6153.0,1.0
6155.0,0.0
6166.0,0.0
6167.0,1.0
6169.0,0.0
6175.0,0.0
6176.0,0.0
6179.0,1.0
6181.0,0.0
6184.0,0.0
6185.0,0.0
6186.0,0.0
6187.0,0.0
6189.0,0.0
6196.0,0.0
6197.0,0.0
6200.0,0.0
6203.0,0.0
6204.0,0.0
6205.0,0.0
6206.0,0.0
6209.0,0.0
6212.0,0.0
6213.0,0.0
6215.0,0.0
6217.0,0.0
6218.0,1.0
6219.0,0.0
6222.0,0.0
6224.0,0.0
6225.0,0.0
6228.0,0.0
6229.0,0.0
6230.0,0.0
6231.0,0.0
6233.0,0.0
6237.0,0.0
6238.0,1.0
6242.0,0.0
6243.0,0.0
6244.0,0.0
6245.0,0.0
6248.0,0.0
6249.0,0.0
6250.0,0.0
6253.0,0.0
6255.0,0.0
6256.0,0.0
6258.0,0.0
6259.0,0.0
6261.0,0.0
6262.0,0.0
6267.0,0.0
6270.0,0.0
6274.0,0.0
6276.0,0.0
6282.0,0.0
6286.0,0.0
6287.0,0.0
6288.0,0.0
6294.0,1.0
6295.0,0.0
6298.0,0.0
6300.0,0.0
6301.0,0.0
6307.0,0.0
6308.0,1.0
6310.0,0.0
6311.0,0.0
6314.0,0.0
6315.0,1.0
6319.0,0.0
6320.0,0.0
6323.0,0.0
6326.0,0.0
6333.0,0.0
6334.0,1.0
6336.0,0.0
6341.0,0.0
6346.0,0.0
6349.0,0.0
6355.0,1.0
6358.0,0.0
6361.0,0.0
6363.0,0.0
6372.0,0.0
6373.0,0.0
6374.0,0.0
6375.0,1.0
6376.0,0.0
6379.0,0.0
6381.0,0.0
6382.0,0.0
6388.0,1.0
6389.0,0.0
6394.0,0.0
6395.0,0.0
6398.0,0.0
6402.0,0.0
6404.0,0.0
6408.0,0.0
6409.0,0.0
6412.0,0.0
6415.0,1.0
6416.0,0.0
6422.0,0.0
6423.0,0.0
6426.0,0.0
6427.0,1.0
6428.0,0.0
6432.0,0.0
6433.0,0.0
6439.0,0.0
6440.0,1.0
6442.0,0.0
6443.0,0.0
6444.0,0.0
6445.0,0.0
6447.0,0.0
6448.0,0.0
6451.0,0.0
6453.0,1.0
6455.0,0.0
6456.0,0.0
6464.0,0.0
6465.0,0.0
6466.0,0.0
6467.0,0.0
6469.0,0.0
6471.0,0.0
6473.0,0.0
6474.0,0.0
6475.0,0.0
6476.0,0.0
6481.0,0.0
6485.0,0.0
6489.0,0.0
6490.0,0.0
6491.0,0.0
6494.0,0.0
6497.0,0.0
6501.0,0.0
6502.0,0.0
6505.0,1.0
6506.0,0.0
6511.0,0.0
6513.0,0.0
6516.0,0.0
6518.0,0.0
6520.0,1.0
6522.0,0.0
6525.0,0.0
6527.0,0.0
6528.0,0.0
6529.0,0.0
6535.0,0.0
6540.0,0.0
6541.0,0.0
6545.0,0.0
6546.0,0.0
6549.0,0.0
6550.0,0.0
6552.0,0.0
6553.0,0.0
6563.0,0.0
6565.0,0.0
6567.0,0.0
6569.0,0.0
6570.0,0.0
6572.0,1.0
6573.0,0.0
6575.0,0.0
6577.0,0.0
6578.0,0.0
6581.0,0.0
6583.0,0.0
6584.0,0.0
6588.0,0.0
6592.0,0.0
6593.0,0.0
6594.0,0.0
6596.0,0.0
6597.0,1.0
6604.0,0.0
6605.0,0.0
6611.0,0.0
6615.0,0.0
6617.0,0.0
6618.0,0.0
6620.0,0.0
6621.0,0.0
6625.0,0.0
6627.0,0.0
6629.0,0.0
6631.0,0.0
6632.0,0.0
6636.0,0.0
6638.0,0.0
6640.0,0.0
6645.0,0.0
6648.0,0.0
6651.0,0.0
6653.0,0.0
6655.0,0.0
6656.0,1.0
6660.0,0.0
6673.0,0.0
6676.0,0.0
6679.0,1.0
6680.0,1.0
6683.0,0.0
6685.0,0.0
6686.0,0.0
6688.0,0.0
6689.0,0.0
6690.0,0.0
6691.0,0.0
6692.0,0.0
6699.0,1.0
6704.0,0.0
6706.0,0.0
6707.0,0.0
6708.0,0.0
6714.0,1.0
6716.0,0.0
6717.0,0.0
6720.0,0.0
6722.0,0.0
6723.0,0.0
6725.0,0.0
6730.0,0.0
6731.0,1.0
6734.0,0.0
6737.0,0.0
6741.0,0.0
6746.0,1.0
6748.0,0.0
6749.0,0.0
6750.0,0.0
6752.0,0.0
6756.0,0.0
6760.0,0.0
6763.0,0.0
6769.0,0.0
6770.0,0.0
6772.0,0.0
6773.0,1.0
6774.0,0.0
6780.0,0.0
6782.0,0.0
6783.0,0.0
6784.0,0.0
6787.0,0.0
6788.0,0.0
6791.0,0.0
6792.0,0.0
6800.0,0.0
6802.0,0.0
6804.0,1.0
6805.0,0.0
6806.0,0.0
6807.0,0.0
6808.0,0.0
6809.0,0.0
6810.0,0.0
6813.0,0.0
6814.0,0.0
6815.0,0.0
6817.0,0.0
6823.0,0.0
6824.0,0.0
6835.0,0.0
6845.0,0.0
6847.0,0.0
6853.0,1.0
6854.0,0.0
6857.0,0.0
6860.0,0.0
6862.0,0.0
6863.0,0.0
6876.0,0.0
6879.0,0.0
6881.0,0.0
6883.0,0.0
6887.0,0.0
6888.0,0.0
6889.0,0.0
6890.0,0.0
6891.0,0.0
6892.0,0.0
6893.0,0.0
6896.0,0.0
6897.0,0.0
6899.0,0.0
6904.0,0.0
6905.0,0.0
6908.0,0.0
6909.0,0.0
6911.0,0.0
6912.0,0.0
6920.0,0.0
6922.0,0.0
6925.0,0.0
6928.0,0.0
6931.0,0.0
6932.0,0.0
6934.0,0.0
6935.0,0.0
6937.0,0.0
6940.0,1.0
6941.0,1.0
6942.0,0.0
6946.0,0.0
6950.0,0.0
6954.0,0.0
6955.0,0.0
6959.0,0.0
6963.0,0.0
6966.0,0.0
6967.0,0.0
6968.0,0.0
6970.0,1.0
6974.0,0.0
6976.0,0.0
6979.0,0.0
6983.0,0.0
6984.0,0.0
6985.0,0.0
6989.0,0.0
6990.0,1.0
6991.0,0.0
6993.0,0.0
6994.0,1.0
6996.0,0.0
6997.0,0.0
6998.0,0.0
7001.0,0.0
7003.0,0.0
7004.0,0.0
7006.0,0.0
7008.0,0.0
7010.0,0.0
7012.0,1.0
7014.0,0.0
7016.0,0.0
7018.0,0.0
7020.0,0.0
7022.0,0.0
7025.0,0.0
7027.0,0.0
7028.0,0.0
7029.0,0.0
7030.0,0.0
7033.0,0.0
7035.0,0.0
7040.0,1.0
7041.0,0.0
7042.0,0.0
7043.0,0.0
7044.0,0.0
7047.0,1.0
7050.0,0.0
7053.0,0.0
7056.0,0.0
7057.0,0.0
7058.0,0.0
7059.0,0.0
7061.0,0.0
7062.0,1.0
7063.0,0.0
7065.0,0.0
7068.0,0.0
7073.0,0.0
7083.0,0.0
7084.0,0.0
7093.0,0.0
7096.0,0.0
7100.0,1.0
7103.0,0.0
7104.0,0.0
7105.0,0.0
7108.0,0.0
7110.0,0.0
7111.0,1.0
7123.0,0.0
7124.0,0.0
7128.0,0.0
7129.0,0.0
7130.0,0.0
7133.0,0.0
7134.0,0.0
7135.0,1.0
7136.0,0.0
7141.0,1.0
7143.0,0.0
7145.0,1.0
7146.0,0.0
7148.0,0.0
7149.0,0.0
7153.0,0.0
7154.0,1.0
7156.0,1.0
7158.0,1.0
7159.0,0.0
7160.0,0.0
7162.0,0.0
7163.0,0.0
7164.0,0.0
7165.0,0.0
7167.0,0.0
7170.0,0.0
7172.0,0.0
7178.0,0.0
7179.0,0.0
7182.0,0.0
7186.0,0.0
7187.0,0.0
7188.0,0.0
7193.0,0.0
7194.0,0.0
7196.0,0.0
7199.0,0.0
7200.0,0.0
7201.0,0.0
7202.0,0.0
7203.0,0.0
7206.0,0.0
7208.0,0.0
7209.0,0.0
7211.0,1.0
7212.0,0.0
7213.0,0.0
7215.0,0.0
7216.0,0.0
7218.0,0.0
7219.0,0.0
7220.0,0.0
7221.0,0.0
7222.0,0.0
7224.0,0.0
7232.0,0.0
7233.0,0.0
7235.0,0.0
7239.0,1.0
7240.0,1.0
7241.0,0.0
7243.0,0.0
7244.0,1.0
7248.0,0.0
7249.0,0.0
7250.0,0.0
7252.0,0.0
7259.0,0.0
7262.0,0.0
7263.0,0.0
7264.0,0.0
7266.0,0.0
7267.0,0.0
7268.0,0.0
7270.0,1.0
7277.0,0.0
7279.0,0.0
7280.0,0.0
7281.0,0.0
7284.0,1.0
7286.0,0.0
7287.0,0.0
7288.0,1.0
7289.0,0.0
7291.0,1.0
7292.0,0.0
7294.0,0.0
7297.0,0.0
7300.0,0.0
7301.0,0.0
7303.0,0.0
7306.0,0.0
7307.0,0.0
7308.0,0.0
7310.0,0.0
7311.0,1.0
7316.0,0.0
7317.0,0.0
7319.0,0.0
7320.0,0.0
7322.0,0.0
7328.0,0.0
7329.0,0.0
7331.0,0.0
7332.0,1.0
7338.0,0.0
7340.0,1.0
7344.0,0.0
7350.0,0.0
7352.0,1.0
7353.0,0.0
7358.0,0.0
7359.0,0.0
7360.0,0.0
7362.0,0.0
7363.0,0.0
7366.0,0.0
7368.0,0.0
7371.0,0.0
7372.0,1.0
7373.0,0.0
7374.0,0.0
7375.0,0.0
7377.0,0.0
7380.0,1.0
7383.0,0.0
7385.0,0.0
7390.0,0.0
7392.0,0.0
7396.0,0.0
7400.0,0.0
7401.0,0.0
7404.0,0.0
7405.0,0.0
7406.0,0.0
7407.0,0.0
7409.0,1.0
7410.0,0.0
7411.0,0.0
7412.0,0.0
7416.0,0.0
7417.0,0.0
7423.0,0.0
7425.0,0.0
7426.0,0.0
7427.0,0.0
7430.0,0.0
7432.0,0.0
7434.0,0.0
7441.0,0.0
7442.0,0.0
7443.0,0.0
7444.0,0.0
7446.0,0.0
7451.0,0.0
7452.0,1.0
7458.0,0.0
7461.0,0.0
7470.0,0.0
7474.0,0.0
7481.0,0.0
7487.0,0.0
7492.0,0.0
7493.0,0.0
7495.0,0.0
7496.0,0.0
7497.0,0.0
7501.0,0.0
7502.0,0.0
7503.0,0.0
7504.0,0.0
7506.0,0.0
7509.0,0.0
7510.0,0.0
7512.0,0.0
7513.0,0.0
7515.0,0.0
7516.0,0.0
7517.0,0.0
7518.0,0.0
7520.0,1.0
7522.0,0.0
7525.0,0.0
7526.0,0.0
7528.0,0.0
7529.0,0.0
7532.0,0.0
7534.0,0.0
7537.0,0.0
7538.0,0.0
7540.0,0.0
7542.0,1.0
7543.0,0.0
7544.0,0.0
